WORD;POS;STRUCTURE
ephemeral;adjective;1
discriminating;adjective;1
someway;adverb;1
bratislava;noun;1
noisy;adjective;0
abolishable;adjective;1
sculpt;verb;4
sculpt;verb;1
ammonium;noun;2
vermouth;noun;1
palmar;adjective;1
muskogee;noun;1
overladen;adjective;1
muskogee;noun;2
symphony;noun;4
stately;adjective;2
symphony;noun;3
limitless;adjective;2
doxology;noun;2
limitless;adjective;1
cholesterol;noun;2
parsi;noun;2
prelature;noun;1
hoodoo;verb;1
connolly;noun;2
stasis;noun;2
deter;verb;1
chiropractic;noun;1
psychoneurotic;noun;4
sclerosed;adjective;7
malvasia;noun;3
misapprehend;verb;1
variometer;noun;1
wave;verb;2
fitter;adjective;1
conospermum;noun;1
haphtarah;noun;1
justinian;noun;4
zap;verb;2
killdeer;noun;2
pneumogastric;noun;1
inculpate;verb;1
basophilia;noun;1
desyrel;noun;3
kept;adjective;2
unappreciated;adjective;1
osteology;noun;2
forbiddingly;adverb;2
soaking;noun;1
needy;adjective;1
needy;adjective;3
conveyer;noun;1
dogfight;verb;2
chanfron;noun;1
preset;adjective;1
polemoniales;noun;0
corticoafferent;adjective;1
namedrop;verb;2
homonymic;adjective;3
invisibility;noun;2
shampoo;noun;1
shampoo;noun;3
altocumulus;noun;1
sociological;adjective;2
tetanilla;noun;3
terrine;noun;4
seek;noun;1
milliwatt;noun;2
monthly;noun;2
hyoscyamus;noun;9
bimillenial;adjective;2
conveyor;noun;7
contemporary;adjective;1
unrelaxed;adjective;1
bouyei;noun;1
toona;noun;2
identity;noun;0
clevis;noun;5
accuse;verb;0
underfed;adjective;1
catheterize;verb;3
swayer;noun;1
mag;noun;3
eventful;adjective;1
carbonaceous;adjective;1
watchman;noun;1
handleless;adjective;1
murder;noun;0
tragicomic;adjective;2
tragicomic;adjective;5
millenarian;noun;1
fsb;noun;3
winged;adjective;0
moult;verb;1
enfeoff;verb;1
fsb;noun;5
mondrian;noun;2
splitsaw;noun;3
homemade;adjective;1
phascogale;noun;1
chalcanthite;noun;2
myxoma;noun;2
state;noun;1
futureless;adjective;2
inculpability;noun;5
problem;noun;2
problem;noun;1
problem;noun;0
gerundial;adjective;2
yahve;noun;3
inalienable;adjective;4
aldol;noun;3
inalienable;adjective;2
unlearn;verb;1
harrow;verb;3
snapper;noun;4
snapper;noun;3
snapper;noun;2
snapper;noun;1
postulant;noun;1
constringe;verb;1
scrabble;verb;1
canicular;adjective;4
fanned;adjective;1
canicular;adjective;1
unfree;adjective;2
forging;noun;1
silversides;noun;2
unequal;adjective;1
agama;noun;1
archosauria;noun;4
succuss;verb;1
linchpin;noun;2
badgerer;noun;3
prongbuck;noun;4
shallon;noun;1
haggle;noun;2
sinfulness;noun;4
declare;verb;1
citrate;verb;2
jerevan;noun;1
diam;noun;1
globularness;noun;1
canny;adjective;4
unobliging;adjective;2
adsorptive;adjective;2
wagnerian;adjective;2
sawpit;noun;3
khufu;noun;1
iguanodon;noun;2
ecdysis;noun;2
voting;noun;1
enkephalin;noun;2
megalonychidae;noun;3
transfer;verb;1
howl;noun;2
howl;noun;1
inky;adjective;0
excogitative;adjective;2
occiput;noun;1
tuareg;noun;2
changeful;adjective;1
quixotism;noun;3
unflattering;adjective;1
overstrung;adjective;2
overstrung;adjective;1
groaner;noun;2
guevara;noun;6
tabulate;verb;1
palaetiology;noun;1
jacklight;noun;1
shimmy;noun;1
unctuousness;noun;2
provenience;noun;1
nag;verb;3
dietrich;noun;2
tertullian;noun;5
nag;verb;6
magneto;noun;3
curve;verb;0
boiling;noun;2
refractiveness;noun;1
boiling;noun;1
tayassu;noun;3
amortisation;noun;1
cirque;noun;3
stonecress;noun;2
amortisation;noun;4
comradery;noun;4
monday;noun;1
phalangitis;noun;1
speculate;verb;0
entreaty;noun;0
position;noun;4
position;noun;2
outlaw;adjective;2
loose;verb;1
position;noun;1
missionary;adjective;0
taping;noun;1
decent;adjective;1
decent;adjective;2
susceptibleness;noun;1
decent;adjective;5
laugher;noun;1
excavation;noun;4
chemotherapy;noun;1
excavation;noun;1
excavation;noun;0
asafoetida;noun;2
centrism;noun;1
boche;noun;1
shirtsleeve;noun;1
praya;noun;3
landfall;noun;1
lateen;adjective;3
latin;noun;2
landfall;noun;2
eddy;noun;2
eddy;noun;1
revitalise;verb;1
bristle;noun;1
tickling;adjective;2
commuter;noun;3
eusebius;noun;3
commuter;noun;1
sport;noun;4
khesari;noun;1
rynchopidae;noun;4
ponderosity;noun;1
steele;noun;1
zoisia;noun;2
tenured;adjective;3
ed;noun;2
sax;noun;2
sax;noun;3
flatness;noun;1
foredate;verb;1
flatness;noun;3
shovelboard;noun;2
isobutylene;noun;1
shiloh;noun;2
calf;noun;4
calf;noun;3
calf;noun;2
calf;noun;1
effected;adjective;0
grandnephew;noun;2
unemotional;adjective;1
ballistocardiogram;noun;3
tonight;adverb;1
herbicide;noun;1
collar;noun;0
chamfer;verb;1
chamfer;verb;3
committedness;noun;2
size;verb;2
size;verb;1
size;verb;0
audit;verb;3
jdam;noun;3
audit;verb;1
ginmill;noun;2
kennedy;noun;3
polycrystalline;adjective;1
renin;noun;5
cuprite;noun;3
prerecorded;adjective;1
auctioneer;verb;2
ithunn;noun;2
conspire;verb;2
tomboyish;adjective;2
nonrepresentational;adjective;1
viking;noun;2
aculea;noun;1
sense;verb;1
gunsight;noun;1
lineation;noun;1
eclipse;noun;1
sport;noun;0
abscessed;adjective;1
morning;noun;1
skydiver;noun;3
field;noun;2
pundit;noun;2
discovery;noun;0
discovery;noun;1
discovery;noun;3
vex;verb;1
amazing;adjective;2
amazing;adjective;1
sport;noun;1
hazmat;noun;1
brim;verb;1
seaside;noun;1
toweling;noun;2
pipistrel;noun;1
asymptotically;adverb;3
vertebral;adjective;0
barreled;adjective;1
charophyceae;noun;4
parophrys;noun;2
malapropism;noun;2
zipper;noun;1
sprat;noun;3
darfur;noun;2
wistaria;noun;2
overawe;verb;1
honeycombed;adjective;3
dodgy;adjective;1
adopt;verb;2
adopt;verb;1
adopt;verb;0
scottish;noun;1
algid;adjective;3
urticales;noun;0
swertia;noun;1
madrilene;noun;4
tunefully;adverb;2
schematise;verb;1
strike;verb;3
nepa;noun;3
maiger;noun;1
engrossing;adjective;1
veterinary;noun;1
unrigged;adjective;2
slattern;noun;1
slattern;noun;3
nipple;noun;1
alopecurus;noun;3
cofactor;noun;2
nipple;noun;2
lithoglyptics;noun;1
mylar;noun;2
illumination;noun;2
harvey;noun;1
amblyopic;adjective;1
decantation;noun;2
spinney;noun;2
backsword;noun;1
roughshod;adjective;3
cleanness;noun;1
cleanness;noun;2
wink;verb;2
pediculicide;noun;1
illumination;noun;1
bloodlessly;adverb;2
worriedly;adverb;1
stamina;noun;1
geometrically;adverb;1
litigant;noun;0
katari;noun;2
melba;noun;3
ashkenazi;noun;1
incoherence;noun;3
incoherence;noun;2
dutchman;noun;1
annapurna;noun;2
coatdress;noun;1
bruno;noun;2
bruno;noun;3
inherit;verb;2
critic;noun;3
scruple;noun;3
critic;noun;1
critic;noun;0
persistent;adjective;0
persistent;adjective;1
somewhat;adverb;1
racer;noun;1
cringe;verb;1
squeak;verb;2
djinny;noun;1
propitiation;noun;2
invariant;noun;2
nullipara;noun;1
talk;noun;0
globalisation;noun;2
artocarpus;noun;4
pulmonic;adjective;1
propagative;adjective;1
dyestuff;noun;1
boron;noun;1
lynch;verb;1
fair;verb;1
glossalgia;noun;1
synchroneity;noun;1
scansion;noun;1
dunkerque;noun;5
dipnoi;noun;1
unauthentic;adjective;1
perfecta;noun;2
waterscape;noun;5
inept;adjective;2
inept;adjective;3
sophonias;noun;3
phylum;noun;1
immunocompetence;noun;1
calliope;noun;1
encephalomyelitis;noun;1
gossipmongering;noun;1
purchase;noun;1
surmisable;adjective;1
subbase;noun;2
curassow;noun;0
elegantly;adverb;2
decrease;noun;1
crosswalk;noun;1
nasty;adjective;0
nasty;adjective;4
frictionless;adjective;0
podetium;noun;1
stopper;verb;3
transparentness;noun;1
unifilar;adjective;1
montaigne;noun;1
bitternut;noun;2
andricus;noun;4
lie;noun;3
lie;noun;0
lie;noun;1
mien;noun;1
wassail;noun;2
dracaenaceae;noun;1
ferocactus;noun;1
autoerotic;adjective;2
columbium;noun;0
nebraska;noun;4
breadwinner;noun;2
washbasin;noun;2
bilobed;adjective;1
unknown;noun;2
anuria;noun;2
boethius;noun;4
company;verb;1
bandung;noun;3
foresightful;adjective;3
hoarse;adjective;1
miasmic;adjective;1
asyndetic;adjective;1
etherize;verb;2
miasmic;adjective;2
brass;noun;3
brass;noun;1
brass;noun;0
polygene;noun;3
away;adverb;1
away;adverb;0
away;adverb;2
straitlaced;adjective;2
jacks;noun;3
blending;noun;1
aperea;noun;3
calash;noun;2
nov;noun;1
stapedectomy;noun;2
blending;noun;2
clausal;adjective;1
contestant;noun;1
johannesburg;noun;7
karsavina;noun;2
unhallow;verb;1
tampering;noun;2
canberra;noun;1
aflicker;adjective;3
disputable;adjective;1
disputable;adjective;2
datura;noun;1
breaker;noun;1
breaker;noun;2
breaker;noun;3
prerequisite;adjective;1
fothergilla;noun;3
expectation;noun;1
moon;verb;2
egalitarian;adjective;1
carolinas;noun;1
diocesan;adjective;4
localised;adjective;2
localised;adjective;1
jingoism;noun;2
millimicron;noun;2
solmisation;noun;1
shintoist;noun;3
strophanthus;noun;2
haggadah;noun;1
watch;noun;2
remould;verb;3
tread;noun;3
remould;verb;1
tread;noun;1
jagganath;noun;4
rosario;noun;5
militia;noun;1
militia;noun;0
tularemia;noun;1
whisk;noun;6
marlowe;noun;3
hibachi;verb;4
sunroof;noun;2
shipboard;adjective;2
skilly;noun;1
heedlessly;adverb;1
lampshell;noun;1
interchangeably;adverb;2
carrion;noun;2
putrefaction;noun;0
signal;adjective;1
collectible;noun;1
reduviid;noun;3
penalisation;noun;1
obeche;noun;1
valiant;adjective;2
obeche;noun;3
pinocle;noun;2
fieriness;noun;1
fieriness;noun;2
irremovable;adjective;1
profits;noun;4
directiveness;noun;1
profits;noun;1
trustbuster;noun;1
vehicle;noun;1
sync;verb;2
large;adjective;1
cooperativeness;noun;1
monovalent;adjective;0
large;adjective;2
canicule;noun;3
hyperodontidae;noun;2
footlocker;noun;3
asap;adverb;1
tetragrammaton;noun;4
nonintervention;noun;1
bernard;noun;2
luminousness;noun;1
advertizing;noun;1
archeological;adjective;3
narwhale;noun;1
plagiaristic;adjective;1
reform;noun;0
reform;noun;1
reform;noun;2
selachii;noun;4
circulation;noun;3
circulation;noun;2
circulation;noun;1
circulation;noun;0
collywobbles;noun;4
fly;adjective;3
tautologic;adjective;1
natal;noun;1
bernoulli;noun;2
glowering;adjective;3
bernoulli;noun;1
recreant;adjective;1
recreant;adjective;2
redheader;noun;1
aigrette;noun;1
whiteface;noun;5
whiteface;noun;1
anhydrosis;noun;2
medicine;noun;1
medicine;noun;0
medicine;noun;2
rbc;noun;1
democratization;noun;4
showerhead;noun;4
frigidly;adverb;1
titty;noun;1
adulterant;noun;4
camash;noun;1
backless;adjective;1
leviticus;noun;0
classify;verb;1
surpassingly;adverb;2
envy;verb;5
swallow;noun;2
swallow;noun;1
alabama;noun;0
swash;verb;2
swash;verb;1
hold;verb;2
aftermost;adjective;1
congee;noun;4
settler;noun;2
flindosy;noun;2
congee;noun;1
buckboard;noun;1
congee;noun;3
uncharacteristically;adverb;2
light;adjective;2
bunker;noun;1
estaminet;noun;3
tombola;noun;3
dominican;noun;5
dominican;noun;3
syncretical;adjective;2
fto;noun;1
undressed;adjective;1
sophisticate;noun;4
just;adjective;2
just;adjective;1
warring;adjective;1
bogey;noun;1
headlong;adjective;1
mishnah;noun;1
fitch;noun;2
wealthiness;noun;2
cuckoo;noun;3
pectinate;adjective;2
cuckoo;noun;1
hemiascomycetes;noun;0
brickle;adjective;1
suspensor;noun;1
chieftainship;noun;3
crisply;adverb;2
laurel;noun;2
chalcocite;noun;1
retrain;verb;1
gibbon;noun;2
reckoning;noun;1
adulatory;adjective;3
shellfish;noun;1
rapaciousness;noun;2
rapaciousness;noun;1
gerbillinae;noun;2
rauwolfia;noun;1
myricaceae;noun;0
instrument;verb;2
frontage;noun;2
frontage;noun;1
gnat;noun;1
pernio;noun;1
gnat;noun;3
unaddicted;adjective;3
hallux;noun;1
twiner;noun;2
lithodidae;noun;1
telescopium;noun;3
syrian;adjective;1
thallium;noun;3
thyreophoran;noun;3
weevil;noun;1
autoplasty;noun;2
autoplasty;noun;1
answerableness;noun;1
disfranchisement;noun;4
unsex;verb;1
verbesina;noun;2
dichotomisation;noun;1
reseat;verb;1
folks;noun;1
arctan;noun;4
aminoplast;noun;1
caftan;noun;3
flabby;adjective;1
philemon;noun;3
dandy;adjective;1
caftan;noun;4
fantastic;adjective;3
fantastic;adjective;2
fantastic;adjective;1
changelessness;noun;1
extrapolate;verb;1
extrapolate;verb;2
showman;noun;2
showman;noun;1
jock;noun;1
nearsighted;adjective;1
rectangular;adjective;0
rectangular;adjective;1
chilly;adjective;2
tenrec;noun;2
steady;adjective;1
steady;adjective;3
digressive;adjective;1
patriot;noun;1
wicket;noun;1
asclepiad;noun;1
nuisance;noun;2
smokescreen;noun;1
smokescreen;noun;2
whirl;noun;1
fletc;noun;2
forseti;noun;1
illustriousness;noun;4
viaticus;noun;2
unmixable;adjective;0
dishful;noun;1
wanly;adverb;2
hypothyroidism;noun;2
frump;noun;2
constitutionalise;verb;1
m2;noun;4
contravene;verb;1
ovimbundu;noun;3
tutsi;noun;2
bellboy;noun;3
sodomist;noun;8
arawakan;noun;1
rehash;noun;1
thallophytic;adjective;0
tadalafil;noun;7
aeonian;adjective;1
aeonian;adjective;3
retriever;noun;2
equine;adjective;1
equine;adjective;2
neutralisation;noun;2
washbasin;noun;5
limiting;adjective;2
settling;noun;3
limiting;adjective;1
lactogenic;adjective;4
rnase;noun;2
unpillared;adjective;1
adore;verb;1
slacken;verb;1
slacken;verb;2
straight;adjective;1
forewarn;verb;1
choreography;noun;0
choreography;noun;1
choreography;noun;2
hydrazoite;noun;1
distrust;noun;2
antithesis;noun;1
muscicapa;noun;1
centennially;adverb;1
exogenous;adjective;1
antithesis;noun;4
fulcrum;noun;0
ramblingly;adverb;2
phrenetic;adjective;3
undemanding;adjective;2
six;noun;2
knitwork;noun;2
swerving;noun;1
unaccompanied;adjective;1
apparatus;noun;1
apparatus;noun;0
jugful;noun;2
plastron;noun;2
ceo;noun;2
indisputable;adjective;2
indisputable;adjective;1
bibos;noun;1
ideologist;noun;1
sympathectomy;noun;4
track;verb;1
galium;noun;0
cdna;noun;0
tatting;noun;4
tatting;noun;1
riband;noun;1
capros;noun;3
tocology;noun;1
gleefulness;noun;1
plumbic;adjective;1
damozel;noun;1
bilious;adjective;2
bilious;adjective;1
beholding;noun;1
oust;verb;1
oust;verb;0
dmz;noun;1
ehf;noun;2
deriving;noun;1
bloomers;noun;2
unreleased;adjective;1
quattrocento;noun;1
vermilion;adjective;1
iddm;noun;7
bone;adjective;1
foolproof;adjective;1
myoglobin;noun;1
tipi;noun;1
lxxxvii;adjective;1
bromidic;adjective;3
bromidic;adjective;1
stopping;noun;1
triquetral;noun;2
conferrer;noun;1
conferrer;noun;2
percipient;noun;1
roost;noun;1
pocked;adjective;7
takeover;noun;4
enterolith;noun;2
hydroponic;adjective;1
takeover;noun;1
eos;noun;0
quantise;verb;2
quantise;verb;7
thermosphere;noun;0
characterless;adjective;2
gulfweed;noun;1
churchgoing;adjective;2
kaki;noun;3
filthiness;noun;2
kaki;noun;4
malingerer;noun;2
unproductiveness;noun;1
bacterioidal;adjective;1
shut;verb;0
shut;verb;1
refutable;adjective;3
pratfall;noun;2
pratfall;noun;1
ambit;noun;1
twirler;noun;1
laurus;noun;1
radiocarbon;noun;1
hhs;noun;1
poltergeist;noun;2
makeshift;noun;2
appreciation;noun;0
appreciation;noun;1
asadha;noun;3
unreadable;adjective;1
laden;adjective;2
laden;adjective;1
bowse;verb;2
collectivization;noun;2
didrikson;noun;2
unsynchronised;adjective;1
overmodest;adjective;3
mousse;noun;3
mousse;noun;2
statistician;noun;5
unknown;adjective;0
unknown;adjective;1
unknown;adjective;2
achromic;adjective;1
tachogram;noun;1
pericles;noun;4
melicytus;noun;1
goethals;noun;2
apsu;noun;0
theology;noun;1
advert;noun;1
diction;noun;3
unaged;adjective;1
tineoidea;noun;2
marchantia;noun;2
brethren;noun;1
stenosis;noun;1
lac;noun;5
potation;noun;1
fibrinous;adjective;4
fear;noun;2
boustrophedonic;adjective;1
chilomeniscus;noun;1
gaunt;adjective;1
express;noun;1
unmedicinal;adjective;1
headliner;noun;1
rallying;noun;3
complexly;adverb;0
plowwright;noun;4
thyrocalcitonin;noun;2
necromancer;noun;1
esteem;noun;0
esteem;noun;1
marshal;verb;1
unassisted;adjective;1
hypermedia;noun;3
demilitarise;verb;1
housebreaker;noun;5
standby;adjective;2
haitian;adjective;3
indicant;noun;1
nyctimene;noun;1
serviceability;noun;1
goofy;noun;3
nonresistant;adjective;1
60th;adjective;2
discomposed;adjective;1
fistulariidae;noun;2
reflected;adjective;1
lucullan;adjective;2
brotula;noun;1
unambitious;adjective;1
dictaphone;noun;2
autosuggestion;noun;1
rallidae;noun;0
wordmonger;noun;2
haltingly;adverb;3
salting;noun;1
acceptance;noun;2
getaway;noun;1
reach;verb;0
reach;verb;1
blip;noun;2
complement;noun;1
complement;noun;0
scaley;adjective;1
conditioner;noun;1
plectognathi;noun;7
chutzpanik;noun;3
precognition;noun;1
parallel;noun;2
demobilise;verb;1
parallel;noun;0
parallel;noun;1
welkin;noun;1
sashay;noun;2
paging;noun;2
noduled;adjective;3
polychrome;noun;1
ukraine;noun;0
cephalotaceae;noun;2
perpetration;noun;1
vizor;noun;1
clopping;noun;1
accident;noun;1
mitochondrion;noun;1
nonviolently;adverb;1
lop;verb;1
jussieu;noun;2
generalissimo;noun;1
widow;noun;2
brittany;noun;1
vibration;noun;0
vibration;noun;1
vibration;noun;2
vibration;noun;3
overjoyed;adjective;1
trojan;adjective;0
jeep;noun;2
think;noun;0
switzerland;noun;0
imago;noun;4
musset;noun;1
intrastate;adjective;1
ginglymostoma;noun;3
unguiculated;adjective;1
afp;noun;3
acholia;noun;1
pitprop;noun;1
erithacus;noun;1
boost;noun;1
preparedness;noun;1
whitman;noun;2
gastralgia;noun;1
tenability;noun;1
coagulate;adjective;1
misapply;verb;3
nisan;noun;2
prudishly;adverb;3
humanely;adverb;1
euglenoid;noun;2
mcintosh;noun;3
pushy;adjective;2
greenback;noun;1
compact;noun;1
cascade;noun;4
tally;verb;3
ninja;noun;4
cascade;noun;1
attitudinise;verb;2
sanitate;verb;3
barge;verb;2
boondoggle;verb;1
trailer;noun;4
thundercloud;noun;7
lexicon;noun;0
branchia;noun;1
foreboding;adjective;3
hyperextend;verb;1
cyperaceae;noun;2
reinvent;verb;1
urbanized;adjective;1
abasement;noun;1
phantasmal;adjective;2
psychotropic;adjective;1
denatured;adjective;1
rheum;noun;1
rheum;noun;3
bumptiousness;noun;2
mess;verb;1
homology;noun;1
piggy;adjective;2
pruriently;adverb;4
coxswain;noun;5
gatehouse;noun;2
bewail;verb;6
necessitarian;noun;1
chomping;noun;2
thriller;noun;2
floater;noun;1
hide;verb;2
floater;noun;3
floater;noun;2
floater;noun;4
thoughtful;adjective;1
separate;verb;2
castrato;noun;2
voucher;noun;3
voucher;noun;1
mako;noun;3
lightheadedness;noun;2
seahorse;noun;1
prate;verb;2
stargazer;noun;3
airworthiness;noun;1
glycogenic;adjective;1
secretarial;adjective;0
glop;noun;1
waldenses;noun;3
glop;noun;2
venturer;noun;1
shirtmaker;noun;1
prelims;noun;1
joyride;noun;1
erotism;noun;2
erotism;noun;1
unborn;adjective;0
swart;adjective;1
encrust;verb;1
encrust;verb;2
hypericum;noun;2
quat;noun;1
scrub;adjective;1
housekeep;verb;1
weismann;noun;1
abatable;adjective;2
svoboda;noun;1
unconstipated;adjective;2
horseleech;noun;1
unrealistic;adjective;0
clamor;verb;1
