WORD;POS;STRUCTURE
haphazardly;adverb;0
miscible;adjective;1
sulphide;noun;0
elevated;adjective;0
frugally;adverb;0
push;verb;0
soundly;adverb;0
ostentatious;adjective;0
physicist;noun;2
ignorance;noun;0
distinction;noun;0
advertisement;noun;0
vinegar;noun;0
discovery;noun;0
triplet;noun;1
fry;noun;1
rip;noun;0
kaochlor;noun;2
sternum;noun;3
offer;noun;0
centriole;noun;3
permit;noun;0
ga;noun;0
cheap;adjective;0
amphitheater;noun;5
fork;verb;1
odin;noun;7
nonwoody;adjective;0
ferry;noun;1
thallophyte;noun;4
basidiomycota;noun;3
adopt;verb;0
harmonize;verb;0
pillar;noun;0
rule;verb;0
stream;noun;0
carangidae;noun;2
librium;noun;1
spare;verb;0
unaware;adjective;0
sharpener;noun;0
heme;noun;1
heaviness;noun;0
whip;verb;0
characteristically;adverb;0
pongid;noun;0
litigant;noun;0
onward;adverb;1
disadvantaged;adjective;4
hornwort;noun;6
inherit;verb;0
routine;noun;1
delicate;adjective;0
hydrogen;noun;0
critic;noun;0
persistent;adjective;0
placenta;noun;0
simon;noun;4
maryland;noun;2
photocell;noun;1
exploration;noun;0
varuna;noun;8
pluto;noun;0
despondence;noun;0
cast;noun;0
contour;verb;1
link;noun;0
levorotatory;adjective;1
sensation;noun;0
netherlander;noun;0
make;noun;0
purify;verb;1
fact;noun;0
toxicant;noun;1
review;noun;0
motif;noun;1
domestic;adjective;0
milk;noun;0
control;noun;0
right;adverb;0
bid;noun;0
acular;noun;5
toradol;noun;5
even;adverb;0
side;verb;0
protein;noun;0
oiliness;noun;1
tap;noun;1
complex;adjective;0
retard;verb;1
boxlike;adjective;0
divide;verb;0
filamentous;adjective;0
owe;verb;0
suppurative;adjective;3
curassow;noun;6
can;noun;0
adorn;verb;0
gymnospermae;noun;0
insoluble;adjective;0
frictionless;adjective;0
pitchblende;noun;8
vain;adjective;0
orient;noun;0
hurry;verb;0
west;adjective;0
before;adverb;0
oval;noun;0
foster;verb;0
lie;noun;0
clinical;adjective;3
margin;noun;0
clergyman;noun;0
defiant;adjective;0
similar;adjective;0
columbium;noun;2
tan;noun;0
surprisingly;adverb;0
guardianship;noun;0
aimlessly;adverb;3
ludicrously;adverb;0
hack;verb;2
expose;verb;2
tool;noun;0
urgently;adverb;0
protoctist;noun;2
sinew;noun;1
ceremonial;adjective;0
luster;noun;1
dirty;adjective;1
proteales;noun;2
spot;noun;0
adorability;noun;0
aperitif;noun;2
deceive;verb;0
morphology;noun;0
away;adverb;0
favorite;noun;0
hall;noun;1
telegraph;noun;2
octavian;noun;3
effort;noun;0
spread;noun;0
collarless;adjective;1
liquid;adjective;0
anion;noun;0
uneven;adjective;0
lycopodiales;noun;5
alike;adverb;0
northeastern;adjective;0
typic;adjective;0
avitaminosis;noun;2
then;adverb;0
birch;noun;2
pawl;noun;2
tailless;adjective;1
prove;verb;0
spout;verb;3
shutter;noun;4
early;adverb;0
islam;noun;0
lay;verb;0
party;noun;0
spectrographic;adjective;1
overhead;adjective;0
addition;noun;0
only;adverb;0
linear;adjective;0
sad;adjective;0
dry;adjective;0
rebuke;verb;2
ill;noun;0
bring;verb;0
landlocked;adjective;0
endangered;adjective;0
dwarf;noun;2
lip;noun;0
hurriedly;adverb;0
demonstrably;adverb;3
tab;noun;0
competent;adjective;0
result;noun;0
putrefaction;noun;5
fixed;adjective;0
gentianaceae;noun;1
meadow;noun;5
react;verb;0
fingernail;noun;1
very;adverb;0
carboxyl;noun;0
sediment;noun;0
aeolian;noun;5
inelegant;adjective;0
autumn;noun;1
hopeful;adjective;0
monovalent;adjective;1
uncurl;verb;0
antigonus;noun;6
maximum;noun;0
rod;noun;0
yearning;noun;0
paddle;noun;4
revere;noun;0
myth;noun;1
watery;adjective;0
giant;adjective;0
dismal;adjective;0
maneuver;noun;0
amusement;noun;0
vigor;noun;0
reform;noun;2
circulation;noun;0
mediterranean;adjective;0
girl;noun;0
sycamore;noun;9
departure;noun;1
gnetophyta;noun;0
coiled;adjective;0
criticize;verb;0
worldwide;adjective;0
baptize;verb;0
drone;noun;0
medicine;noun;0
cloister;noun;0
residual;noun;0
engrave;verb;0
hydroxyl;noun;2
roll;verb;0
smell;verb;0
data;noun;0
argonauta;noun;5
really;adverb;0
planet;noun;0
leviticus;noun;2
lettuce;noun;1
burgoyne;noun;2
handicraft;noun;0
healing;noun;0
specify;verb;0
well;noun;0
process;noun;0
semen;noun;0
technique;noun;0
larix;noun;1
settler;noun;1
vegetarian;noun;0
optic;noun;1
endurable;adjective;0
spite;noun;0
unbridgeable;adjective;0
week;noun;0
event;noun;0
dissolve;verb;0
gopher;noun;5
greek;noun;0
aristocort;noun;5
discourteous;adjective;0
stanislavsky;noun;0
waterfall;noun;0
annoying;noun;0
cocain;noun;0
exactly;adverb;0
slingshot;noun;0
expand;verb;1
hemiascomycetes;noun;5
grebe;noun;7
qualification;noun;0
consist;verb;0
barley;noun;1
forgo;verb;0
sir;noun;1
following;adjective;1
skill;noun;0
rauwolfia;noun;6
asbestos;noun;6
claw;noun;0
myricaceae;noun;1
storehouse;noun;0
draco;noun;0
order;noun;0
base;verb;0
uncle;noun;2
judgment;noun;0
south;noun;0
gown;noun;0
cool;noun;1
fonteyn;noun;1
kind;noun;0
salvadoraceae;noun;6
saltwort;noun;3
yolk;noun;0
lipped;adjective;0
literal;adjective;1
outfield;noun;0
armored;adjective;1
conscious;adjective;0
labor;noun;0
psalm;noun;0
split;noun;0
split;verb;0
intersection;noun;0
exist;verb;0
skillfully;adverb;1
cool;adjective;0
reputability;noun;0
rectangular;adjective;0
virion;noun;2
predacious;adjective;3
zither;noun;3
greece;noun;0
stick;verb;0
east;adverb;0
collarbone;noun;4
awn;noun;4
pirate;noun;0
principle;noun;0
relation;noun;0
regulate;verb;0
ammonia;noun;2
common;adjective;0
serous;adjective;4
ask;verb;0
wrap;verb;0
fifth;adjective;0
whiplike;adjective;0
thoroughness;noun;0
angler;noun;0
dockyard;noun;2
education;noun;0
thallophytic;adjective;5
waste;verb;0
draw;verb;0
likelihood;noun;0
random;adjective;0
underground;noun;1
originate;verb;0
infectious;adjective;0
egg;noun;0
safety;noun;0
rotavirus;noun;9
speaker;noun;0
bryophyta;noun;9
curd;noun;3
perverseness;noun;4
choreography;noun;0
plaintive;adjective;0
agar;noun;3
initial;noun;0
jason;noun;4
circumnavigate;verb;1
lock;verb;0
encyclopedic;adjective;1
syrup;noun;1
disclose;verb;1
apparatus;noun;0
detach;verb;1
jean;noun;3
adhesion;noun;0
sluice;noun;2
thailand;noun;0
fly;noun;0
glycogen;noun;8
cdna;noun;2
distal;adjective;0
window;noun;3
block;noun;0
melanthiaceae;noun;6
zeus;noun;3
nettle;noun;7
gastropod;noun;0
pilgrimage;noun;0
core;noun;0
oust;verb;1
much;adjective;0
elaeagnus;noun;2
acute;adjective;0
intravenously;adverb;0
keen;adjective;0
cereal;noun;0
hart;noun;1
smell;noun;0
forward;adjective;0
thalidone;noun;6
erosion;noun;0
lofty;adjective;1
find;noun;0
even;noun;0
optimal;adjective;0
incriminatingly;adverb;0
quadruped;adjective;1
muhammad;noun;0
clash;noun;0
educate;verb;0
eos;noun;5
author;verb;0
star;noun;0
appointment;noun;2
vietnam;noun;0
fluid;noun;0
sincerely;adverb;0
shut;verb;1
australopithecus;noun;0
medicate;verb;3
dust;noun;0
derivation;noun;0
side;adjective;0
front;adjective;0
appreciation;noun;0
suddenly;adverb;0
silvery;adjective;0
package;noun;0
suffocating;adjective;1
transgression;noun;0
admirability;noun;0
iridescent;adjective;2
mysterious;adjective;1
safely;adverb;0
unknown;adjective;0
drupe;noun;5
first;adjective;0
arithmetic;noun;0
apsu;noun;0
abnormally;adverb;0
fungi;noun;0
polynesia;noun;4
prod;noun;3
transportable;adjective;0
hatch;verb;0
nylon;noun;0
suspend;verb;0
level;noun;0
departed;noun;0
avens;noun;3
pale;adjective;3
larch;noun;1
description;noun;0
suspicion;noun;2
complexly;adverb;0
pill;noun;1
ottoman;noun;1
esteem;noun;0
conclude;verb;0
barb;verb;1
interior;noun;0
religious;adjective;0
room;noun;0
elevate;verb;0
sunlight;noun;0
appendage;noun;0
learn;verb;0
surprised;adjective;0
protoctista;noun;6
troy;noun;1
distinguishable;adjective;0
embryonal;adjective;3
mind;noun;0
neglect;noun;0
exert;verb;0
acceleration;noun;1
strengthen;verb;0
aniline;noun;4
revolt;noun;3
chemically;adverb;0
polygonaceae;noun;2
islamize;verb;0
agreement;noun;0
realistic;adjective;0
graduate;adjective;0
undertake;verb;0
syllabled;adjective;0
urge;noun;1
way;noun;0
awkwardly;adverb;0
cheese;noun;3
reach;verb;0
arctic;adjective;0
ridged;adjective;0
specialist;noun;3
thing;noun;0
cormous;adjective;5
whine;noun;0
center;noun;0
strontium;noun;9
pass;noun;0
parallel;noun;0
treatise;noun;2
structural;adjective;0
bad;adjective;0
exclusively;adverb;0
visually;adverb;0
bury;verb;0
testament;noun;0
sail;verb;1
warp;noun;2
axillary;adjective;2
network;noun;0
consecration;noun;0
dragonfly;noun;3
suppressant;noun;2
sweep;noun;1
vibration;noun;0
jordan;noun;0
collider;noun;2
trojan;adjective;1
funguslike;adjective;1
port;noun;0
undeveloped;adjective;0
think;noun;0
switzerland;noun;1
usnea;noun;7
comedian;noun;2
necklace;noun;0
bed;noun;0
cosmetic;noun;0
special;adjective;0
binder;noun;6
badge;noun;1
foster;adjective;2
detroit;noun;6
lobeliaceae;noun;2
harm;noun;0
migrate;verb;0
diligent;adjective;0
andesite;noun;0
further;adverb;0
cure;verb;0
foot;noun;0
deprive;verb;0
probably;adverb;0
list;noun;0
earlier;adverb;0
significant;adjective;0
hippocratic;adjective;3
surfeit;noun;1
proclaim;verb;3
guile;noun;0
brace;verb;1
lexicon;noun;1
hit;noun;0
fundamental;adjective;0
hieracium;noun;2
fastidious;adjective;0
thortveitite;noun;5
contiguous;adjective;0
organize;verb;0
nucleus;noun;0
aquatic;adjective;0
townspeople;noun;1
aged;adjective;0
hindustan;noun;6
glove;noun;0
gull;noun;1
phallales;noun;5
slow;verb;0
drain;noun;0
distressed;adjective;0
afterward;adverb;0
distrustful;adjective;2
undeserved;adjective;0
continue;verb;0
cover;noun;0
thoughtful;adjective;0
bee;noun;0
topmost;adjective;1
combinable;adjective;0
secretarial;adjective;1
unified;adjective;0
overpowering;adjective;3
orangutan;noun;0
physiology;noun;0
ductileness;noun;0
stitch;verb;0
titan;noun;3
separable;adjective;0
industrial;adjective;0
unborn;adjective;0
kinetoscope;noun;5
silence;noun;1
snow;noun;0
enterics;noun;5
pest;noun;0
whole;noun;0
chiefly;adverb;0
send;verb;0
growth;noun;0
nerthus;noun;8
line;noun;0
unrealistic;adjective;0
notably;adverb;1
explore;verb;1
speaking;noun;0
photosynthesis;noun;0
absorptance;noun;0
option;noun;0
ejaculate;verb;0
overfamiliar;adjective;1
many;adjective;0
neighbor;noun;2
sulphuric;adjective;0
klinefelter;noun;3
weave;verb;0
mama;noun;1
morchella;noun;5
exocrine;adjective;1
region;noun;0
chitinous;adjective;0
curiosity;noun;0
question;verb;0
rider;noun;1
flesh;noun;0
edifice;noun;0
monoamine;noun;4
moth;noun;7
anthroposophy;noun;6
deception;noun;0
cecum;noun;1
endure;verb;0
occurrence;noun;0
start;noun;0
bromide;noun;4
safe;adjective;0
gleaming;adjective;0
conelike;adjective;1
method;noun;0
conjunction;noun;1
inhalant;noun;1
indefinite;adjective;0
corrupt;adjective;1
corn;noun;8
coppery;adjective;1
fontanne;noun;2
conclusively;adverb;0
psychologically;adverb;0
systemic;adjective;0
diffusely;adverb;0
salt;noun;0
uncertain;adjective;0
cellulose;noun;0
spew;verb;0
ischia;noun;2
greatly;adverb;2
requisite;adjective;0
european;noun;0
related;adjective;0
ordinal;adjective;0
angora;noun;2
cristobalite;noun;0
compensate;verb;0
develop;verb;0
depressant;noun;0
explicit;adjective;0
vigorously;adverb;0
impose;verb;0
sword;noun;2
kt;noun;3
beaklike;adjective;2
buzz;verb;1
electropositive;adjective;0
assemble;verb;0
inconvenient;adjective;0
protozoon;noun;0
unbroken;adjective;1
thermal;adjective;0
nasal;adjective;0
underground;adjective;0
gray;adjective;0
thiamin;noun;3
month;noun;0
hebrew;noun;0
rhetorical;adjective;0
violate;verb;0
sting;noun;0
lorenz;noun;6
scheme;noun;0
rather;adverb;0
peg;verb;0
castile;noun;1
plaid;noun;0
receptive;adjective;0
chamaecrista;noun;2
olfaction;noun;0
feel;verb;0
plentiful;adjective;0
peace;noun;0
modest;adjective;0
engage;verb;0
cloud;noun;0
fertile;adjective;0
tractor;noun;0
decay;noun;0
cloak;verb;0
behave;verb;0
ultramicroscope;noun;0
crosswise;adjective;0
measurability;noun;0
mistletoe;noun;4
ornament;noun;0
headquarters;noun;0
patellidae;noun;0
oar;noun;0
inscription;noun;0
welcome;verb;0
just;adverb;0
layer;noun;0
unnatural;adjective;0
intuitive;adjective;0
fodder;noun;2
modulation;noun;1
vital;adjective;0
energize;verb;0
gelatin;noun;0
barranquilla;noun;10
leaflike;adjective;0
checkmate;verb;1
format;noun;0
georgia;noun;0
obey;verb;0
required;adjective;0
mark;noun;0
muzzle;noun;1
unsusceptible;adjective;1
board;noun;0
supreme;adjective;0
copy;verb;0
applicable;adjective;0
pool;noun;0
cite;verb;0
apollo;noun;4
marine;adjective;0
hinge;noun;0
greedy;adjective;0
bailee;noun;1
forerunner;noun;0
micronesia;noun;2
naturally;adverb;0
hydrocarbon;noun;0
wound;adjective;1
leech;noun;0
dress;noun;0
accessible;adjective;0
prizefight;noun;6
mammalian;adjective;2
olympus;noun;3
academy;noun;1
check;verb;0
ingratiating;adjective;1
sophora;noun;3
raucous;adjective;1
israel;noun;0
gross;adjective;1
sign;noun;0
engraver;noun;0
pestle;noun;0
student;noun;0
shakiness;noun;3
exhausted;adjective;0
visit;noun;1
confederate;adjective;0
appetite;noun;0
cercidium;noun;9
shaggy;adjective;2
usable;adjective;0
economy;noun;0
favor;noun;0
timid;adjective;1
sabbath;noun;5
condition;noun;0
passer;noun;3
reactive;adjective;0
refuge;noun;0
original;adjective;0
attach;verb;0
deer;noun;0
general;noun;0
upheaval;noun;1
mistake;noun;0
endearing;adjective;0
marianas;noun;5
sclera;noun;4
argument;noun;0
theory;noun;0
deficient;adjective;2
raise;noun;0
decrease;verb;1
remains;noun;0
check;noun;0
benefit;verb;0
retract;verb;5
toxic;adjective;0
sense;noun;0
radially;adverb;1
sufficient;adjective;0
bronchitis;noun;6
campania;noun;2
ascomycete;noun;5
pointed;adjective;0
nuptial;adjective;0
rigel;noun;2
artemis;noun;4
hereditary;adjective;0
indefinitely;adverb;0
scandium;noun;5
sleep;noun;0
ilosone;noun;6
tuft;noun;0
thrombocyte;noun;3
inelegance;noun;1
denizen;noun;2
easy;adjective;0
foreordain;verb;3
andreaea;noun;3
hallway;noun;0
classification;noun;0
hatchling;noun;1
unconditionally;adverb;0
diamagnet;noun;1
smolensk;noun;2
border;noun;0
scapula;noun;2
spain;noun;0
startle;noun;2
aeciospore;noun;2
relinquish;verb;1
stress;noun;0
simultaneous;adjective;0
elater;noun;0
thoroughfare;noun;0
contriteness;noun;0
gland;noun;0
prickly;adjective;3
negative;adjective;0
laser;noun;0
no;adverb;0
law;noun;0
staircase;noun;1
social;adjective;0
froelichia;noun;4
provable;adjective;2
arch;noun;6
digit;noun;1
arrest;verb;1
voracious;adjective;0
synapse;noun;2
longitudinally;adverb;0
wealth;noun;0
swiss;adjective;2
head;noun;0
tolerable;adjective;0
apple;noun;0
damnation;noun;0
broken;adjective;0
connect;verb;0
deviate;verb;0
paternal;adjective;0
anger;noun;0
vivid;adjective;0
culturally;adverb;1
tongan;adjective;2
competition;noun;0
jar;noun;0
inverse;adjective;0
shade;noun;0
drive;verb;0
narcolepsy;noun;0
laity;noun;0
canal;noun;0
photography;noun;0
tight;adjective;0
bakery;noun;4
veneto;noun;1
biologist;noun;2
platyhelminth;noun;0
teutonic;adjective;3
starch;noun;9
asia;noun;0
pleat;noun;0
bluegill;noun;6
landmass;noun;0
dendranthema;noun;1
markedly;adverb;0
cease;verb;0
catch;noun;0
marduk;noun;0
thin;adjective;0
comparable;adjective;0
cosmetic;adjective;0
pathetically;adverb;2
mathematical;adjective;0
dovetail;noun;0
comprehensible;adjective;0
taxopsida;noun;0
direct;verb;0
prominently;adverb;0
telpherage;noun;2
undignified;adjective;0
daylight;noun;0
spermatocyte;noun;2
rainfall;noun;0
feat;noun;0
augmentin;noun;5
ripen;verb;0
steerable;adjective;0
ugly;adjective;2
eternity;noun;4
recognition;noun;0
serf;noun;0
sprout;verb;0
evildoer;noun;2
multiply;verb;0
confidentially;adverb;0
supernatural;adjective;0
carriage;noun;0
lustrous;adjective;0
charon;noun;3
humus;noun;4
balcony;noun;5
green;adjective;0
benefit;noun;0
lump;noun;1
baltic;adjective;0
slaying;noun;1
attack;noun;0
pull;noun;0
ileum;noun;1
signal;noun;0
moss;noun;2
proportion;noun;0
oath;noun;2
ampicillin;noun;5
scientifically;adverb;0
gather;noun;0
homologic;adjective;0
formulate;verb;1
condensate;noun;0
damage;verb;1
exception;noun;0
prominent;adjective;0
duplicidentata;noun;8
demand;noun;0
ceratophyllaceae;noun;7
schematic;adjective;0
psychoanalysis;noun;6
creature;noun;0
damon;noun;3
demonstrable;adjective;4
thread;noun;0
north;noun;0
arabia;noun;0
partner;noun;0
nutritious;adjective;1
dispel;verb;0
relationship;noun;0
cobalt;noun;5
bachelor;noun;0
omnivorous;adjective;0
suit;noun;0
quite;adverb;0
strike;noun;0
exact;adjective;0
animal;adjective;0
litmus;noun;7
fearless;adjective;0
child;noun;0
lace;noun;0
sharp;adjective;0
chinese;noun;0
sentence;noun;0
asphodelaceae;noun;2
administer;verb;0
typically;adverb;0
progress;noun;0
cookery;noun;0
rectangularity;noun;0
physically;adverb;0
secrete;verb;0
splendid;adjective;1
herculean;adjective;1
pyrimidine;noun;2
block;verb;1
iraq;noun;0
unfulfilled;adjective;0
convict;verb;0
paloverde;noun;9
impress;verb;0
vulcan;noun;4
foreshadow;verb;0
noticeable;adjective;0
fossil;noun;3
theocratic;adjective;3
partial;noun;0
brownish;adjective;1
radium;noun;1
cultural;adjective;0
pause;noun;0
narcotic;adjective;0
unsound;adjective;1
offender;noun;0
scramble;noun;0
vitamin;noun;1
thorax;noun;0
track;noun;0
celestite;noun;9
chitin;noun;0
legal;adjective;0
postmenopausal;adjective;1
paroxysm;noun;1
apennines;noun;1
mathematician;noun;1
target;noun;0
exquisitely;adverb;0
orient;verb;0
ingestion;noun;0
valid;adjective;0
personable;adjective;0
edison;noun;5
destroyer;noun;1
know;verb;0
bridgeable;adjective;0
divisible;adjective;0
creative;adjective;0
fibrous;adjective;2
fairway;noun;0
clot;noun;2
actual;adjective;0
nonmusical;adjective;0
shared;adjective;0
seasonably;adverb;0
poem;noun;0
biologic;adjective;0
bryophyte;noun;9
advise;verb;0
conservancy;noun;0
intake;noun;0
sore;adjective;0
understand;verb;0
questionable;adjective;0
land;verb;1
oasis;noun;0
verbally;adverb;0
adrenalin;noun;3
