WORD;POS;STRUCTURE
relocate;verb;1
cafe;noun;1
dative;noun;2
touch;verb;2
cuss;noun;1
spacewalk;noun;1
polaroid;noun;1
hide;verb;0
hide;verb;1
correct;verb;0
pharmaceutical;noun;1
budget;noun;1
yin;noun;5
wheeze;verb;1
vary;adjective;1
rein;noun;1
vary;adjective;2
odd;adjective;1
aviation;noun;2
cutlass;noun;4
piste;noun;3
posterior;noun;1
bloke;adjective;1
eff;adjective;1
pant;verb;1
bracelet;noun;2
dagger;adjective;2
muff;noun;2
chip;noun;3
chip;noun;2
chip;noun;1
ouch;noun;1
supergrass;noun;1
chip;noun;5
spade;noun;3
spade;noun;2
spade;noun;1
sarnie;noun;5
incorporeal;adjective;1
gateau;noun;2
irrecoverable;adjective;2
develop;noun;1
develop;noun;0
develop;noun;3
develop;noun;2
inbound;adjective;1
tail;adverb;1
lithe;adjective;1
semolina;noun;1
prolife;adjective;2
petition;noun;3
petition;noun;2
method;noun;0
fear;verb;1
fear;verb;3
coat;adjective;2
face;adjective;5
face;adjective;2
murk;noun;1
country;noun;2
country;noun;3
country;noun;0
country;noun;1
considerable;adjective;1
mahjong;noun;1
burn;noun;0
burn;noun;1
spearmint;noun;1
quote;adverb;3
bedfellow;noun;1
roast;verb;2
roast;verb;5
semicolon;noun;1
pass;adjective;2
bedclothes;noun;1
footwear;noun;2
gambol;verb;1
miscast;verb;3
exhibit;verb;3
exhibit;verb;1
ratify;verb;1
scrutinize;noun;1
bifurcate;verb;1
jaunt;noun;3
home;verb;1
instruct;noun;1
instruct;noun;0
stepfather;noun;1
omnipresent;adjective;1
prefigure;verb;1
kitten;noun;1
mainstream;noun;1
mediaeval;adjective;2
commodore;noun;2
expunge;verb;2
town;noun;1
town;noun;0
town;noun;3
town;noun;2
hadj;noun;4
upstream;adjective;1
gauge;verb;1
ephemeral;adjective;1
withhold;verb;2
withhold;verb;1
someway;adverb;2
stag;noun;1
soak;adjective;2
portion;noun;1
allocate;verb;1
vermouth;noun;2
stately;adjective;2
symphony;noun;2
hive;noun;4
cholesterol;noun;1
hive;noun;1
conical;adjective;4
codpiece;noun;2
pl;noun;2
hair;verb;2
airspeed;noun;1
corporal;adjective;1
foldaway;adjective;1
wave;verb;1
heat;adjective;2
circumlocution;noun;2
latent;adjective;1
colliery;noun;1
colliery;noun;3
florid;adjective;1
florid;adjective;2
mockingbird;noun;3
operate;verb;0
charleston;noun;2
doer;noun;1
brawl;verb;1
consign;verb;1
terrine;noun;2
subterranean;adjective;1
mint;noun;1
resource;verb;2
mint;noun;3
mint;noun;2
mint;noun;5
mint;noun;4
colloquy;noun;1
contemporary;adjective;1
unbridled;adjective;1
widow;noun;5
k;noun;3
proceedings;noun;1
murder;noun;1
murder;noun;2
throw;verb;1
throw;verb;0
potato;noun;6
throw;verb;2
breach;noun;0
potato;noun;2
loins;noun;1
mph;noun;3
distribute;noun;1
quaver;verb;2
problem;noun;2
problem;noun;1
problem;noun;0
millipede;noun;1
murder;adjective;1
sopping;adjective;1
inalienable;adjective;1
snapper;noun;1
varsity;adjective;1
vertical;adjective;4
scrabble;verb;1
ham;verb;3
lilliputian;adjective;1
thermos;noun;2
abstain;verb;1
prompt;verb;2
convalesce;verb;1
hearth;noun;3
hearth;noun;2
gonad;noun;2
prompt;verb;1
canny;adjective;1
roll;adjective;2
oped;adjective;1
shroud;noun;1
sorority;noun;1
sandpaper;noun;2
psychic;adjective;2
psychic;adjective;1
tire;noun;3
boor;noun;1
abode;noun;1
thrash;verb;1
troop;verb;1
troop;verb;2
storm;adjective;2
gasp;verb;3
gasp;verb;2
nag;verb;1
nag;verb;2
maternal;noun;2
half;adjective;5
backache;noun;1
half;adjective;0
half;adjective;1
monday;noun;5
monday;noun;4
monday;noun;0
meantime;noun;1
tie;adjective;2
entreaty;noun;1
loose;verb;3
pair;noun;0
loose;verb;1
position;noun;1
decent;adjective;1
decent;adjective;2
hoax;verb;4
orange;noun;0
moderate;noun;2
orange;noun;2
canton;noun;2
efflorescence;noun;3
doughnut;noun;2
latin;noun;0
latin;noun;1
landfall;noun;2
mature;verb;2
optical;noun;3
torch;verb;3
bristle;noun;1
canvass;verb;2
freefone;noun;3
determine;verb;0
determine;verb;1
ligament;noun;1
society;noun;2
manners;noun;1
ed;noun;1
camera;adjective;2
barnacle;noun;1
society;noun;1
calf;noun;2
vault;verb;1
sweated;adjective;1
skirt;verb;1
ironbark;noun;1
tonight;adverb;1
herbicide;noun;3
devil;noun;4
audit;verb;3
audit;verb;1
devil;noun;1
devil;noun;2
devil;noun;3
stricture;noun;4
silverware;noun;2
bur;noun;3
silverware;noun;1
wide;noun;4
wide;noun;1
smoke;noun;1
viking;noun;2
sense;verb;1
snow;verb;3
snow;verb;2
eclipse;noun;3
superlative;noun;1
sport;noun;0
morning;noun;2
pundit;noun;1
fry;noun;2
fry;noun;1
char;noun;2
vex;verb;1
sport;noun;1
adumbrate;verb;1
seaside;noun;1
shorts;noun;2
shorts;noun;3
sternum;noun;2
midmorning;adjective;1
beer;noun;2
zipper;noun;1
sprat;noun;1
ceefax;noun;3
overawe;verb;1
dodgy;adjective;1
trumps;verb;3
trumps;verb;2
pidgin;noun;2
adopt;verb;2
adopt;verb;1
pidgin;noun;1
perish;verb;3
perish;verb;2
strike;verb;2
serial;noun;2
serial;noun;1
pinball;noun;2
deindustrialization;noun;1
veterinary;noun;4
slattern;noun;2
slattern;noun;3
nipple;noun;1
nipple;noun;3
halftone;noun;3
test;adjective;1
wink;verb;5
wink;verb;4
potbelly;noun;1
spinney;noun;3
trace;noun;2
engaged;noun;2
custodian;noun;2
custodian;noun;1
stamina;noun;1
restive;adjective;4
dermatitis;noun;1
inestimable;adjective;1
inherit;verb;4
leggings;noun;3
delicate;adjective;0
delicate;adjective;1
critic;noun;1
somewhat;adverb;1
squeak;verb;1
pluto;noun;0
gridiron;noun;3
lynch;verb;3
vine;noun;4
adjutant;noun;1
qtip;noun;3
cuff;adjective;1
parquet;noun;1
right;adverb;0
right;adverb;1
right;adverb;5
infighting;noun;1
statute;noun;2
statute;noun;1
woodpecker;noun;2
enchant;verb;3
enchant;verb;1
purchase;noun;2
purchase;noun;3
pop;verb;1
parenthesis;adjective;1
pop;verb;2
penal;verb;2
nasty;adjective;1
underestimate;verb;2
crosswalk;noun;4
campus;noun;1
beech;noun;1
lie;noun;2
lie;noun;3
callous;adjective;2
autobahn;noun;4
similar;adjective;0
disco;noun;3
breadwinner;noun;1
wreck;noun;1
tool;noun;2
tool;noun;1
tool;noun;0
washbasin;noun;7
warp;verb;1
msdos;noun;3
mourn;verb;1
hoarse;adjective;2
throughput;noun;1
brass;noun;3
brass;noun;2
brass;noun;1
morphology;noun;1
brass;noun;4
away;adverb;1
away;adverb;0
away;adverb;2
jacks;noun;1
madcap;adjective;1
telegraph;noun;2
telegraph;noun;1
glitter;adjective;2
discreet;adjective;2
discreet;adjective;1
recrimination;noun;1
bootlace;noun;2
treacle;adjective;1
then;adverb;0
then;adverb;1
rocket;noun;4
rocket;noun;3
rocket;noun;2
wildfowl;noun;5
bouncer;noun;1
jingoism;noun;1
sheet;noun;6
sheet;noun;1
sheet;noun;0
period;noun;2
militia;noun;1
fantasia;noun;1
linear;adjective;2
period;noun;1
elongate;verb;1
lip;noun;4
lip;noun;1
lip;noun;0
lip;noun;3
lip;noun;2
hedge;noun;1
result;noun;0
result;noun;1
carrion;noun;2
signal;adjective;1
carrion;noun;1
fingernail;noun;2
backcomb;verb;3
very;adverb;2
very;adverb;0
homeopathy;noun;1
firescreen;noun;2
dialogue;noun;1
homeopathy;noun;2
large;adjective;1
large;adjective;0
silkworm;noun;0
guidebook;noun;1
asap;adverb;1
cameraman;noun;1
blast;noun;1
blast;noun;2
blast;noun;3
shat;verb;1
ex;noun;2
ex;noun;1
fly;adjective;1
fly;adjective;2
tel;noun;1
collywobbles;noun;1
sycamore;noun;1
rink;noun;2
unbidden;adjective;1
baggy;noun;1
gassy;adjective;1
medicine;noun;1
medicine;noun;0
medicine;noun;2
pro;noun;2
pro;noun;1
accommodate;noun;2
showerhead;noun;6
titty;noun;2
backless;adjective;1
coop;noun;2
dignify;adjective;1
soundproof;adjective;1
swallow;noun;3
swallow;noun;2
swallow;noun;1
revelation;noun;1
ornery;adjective;2
crypto;noun;1
tarry;verb;1
upcoming;adjective;1
bully;verb;1
persona;noun;1
lumber;verb;3
lumber;verb;1
incognito;adverb;1
flood;adjective;2
hooky;noun;1
parrot;verb;1
just;adjective;2
pofaced;adjective;2
lychee;noun;1
spiderweb;noun;3
pofaced;adjective;1
cuckoo;noun;3
cuckoo;noun;2
found;noun;2
found;noun;1
academic;adjective;2
laurel;noun;2
diaspora;noun;2
laurel;noun;1
gibbon;noun;2
promise;adjective;0
shellfish;noun;0
underfloor;adjective;1
aspire;verb;1
smile;verb;1
frontage;noun;1
gnat;noun;1
machiavellian;adjective;1
lad;noun;1
crummy;adjective;1
cool;noun;1
cool;noun;2
cool;noun;3
cool;noun;4
cool;noun;5
weevil;noun;2
dentures;noun;2
yolk;noun;1
leaves;noun;2
conscious;adjective;2
distance;adjective;1
distance;adjective;2
conscious;adjective;1
caftan;noun;2
flabby;adjective;1
disquieting;adjective;1
dandy;adjective;1
fantastic;adjective;1
normal;adjective;1
split;verb;1
extrapolate;verb;1
advance;noun;1
showman;noun;2
exist;verb;0
jaywalk;verb;1
jock;noun;1
anopheles;noun;4
wobble;verb;3
steady;adjective;4
steady;adjective;1
steady;adjective;3
steady;adjective;2
wicket;noun;4
patriot;noun;4
nuisance;noun;1
decoy;noun;1
smokescreen;noun;1
decoy;noun;5
colander;noun;1
averse;noun;4
got;verb;0
averse;noun;1
frump;noun;4
unconscious;adjective;3
wrap;verb;0
wrap;verb;1
textbook;adjective;1
topical;adjective;1
contravene;verb;1
hitech;adjective;1
bellboy;noun;1
storm;verb;1
storm;verb;2
rehash;noun;1
trout;noun;1
trout;noun;3
panpipes;noun;1
wafer;noun;2
flatmate;noun;1
retriever;noun;1
aero;noun;1
hamburger;noun;3
hamburger;noun;2
douse;verb;1
thesaurus;noun;5
predominant;noun;2
curd;noun;3
forewarn;verb;1
curd;noun;1
jot;noun;1
foot;adverb;2
jot;noun;2
antithesis;noun;1
initial;noun;1
initial;noun;2
retrospect;adjective;2
tallyho;noun;2
inglorious;adjective;2
phallocentric;adjective;2
apparatus;noun;1
unaccompanied;adjective;2
footplate;noun;3
octogenarian;noun;1
jockey;verb;1
cheap;verb;5
indisputable;adjective;2
retribution;noun;1
cheap;verb;3
goggle;noun;1
time;adverb;1
fly;noun;1
fly;noun;0
fly;noun;3
fly;noun;2
fly;noun;4
fly;noun;6
coulis;noun;1
cent;noun;0
puzzle;verb;2
puzzle;verb;3
oust;verb;1
oust;verb;2
transfix;verb;1
reafforest;noun;1
vermilion;adjective;1
bone;adjective;1
foolproof;adjective;1
sanctity;noun;2
phrase;adjective;2
roost;noun;1
educate;verb;0
stucco;noun;3
watch;verb;1
dray;noun;1
dail;noun;1
shut;verb;1
shut;verb;2
shut;verb;3
pratfall;noun;2
giant;noun;2
ambit;noun;1
giant;noun;5
premonition;noun;1
standby;noun;1
breathtaking;adjective;2
standby;noun;3
laden;adjective;1
blend;noun;1
mousse;noun;3
mousse;noun;2
unknown;adjective;1
constable;noun;1
redeem;noun;2
tsquare;noun;1
standard;noun;0
advert;noun;1
ugly;noun;2
brethren;noun;1
taro;noun;1
psychiatry;noun;2
necromancy;noun;7
gaunt;adjective;2
admire;verb;0
cf;verb;2
ldriver;noun;3
housebreaker;noun;1
elevate;verb;1
knife;adverb;3
perturb;verb;1
lintel;noun;1
wellkept;adjective;1
wellkept;adjective;2
brassiere;noun;3
overlay;verb;1
tarpaulin;noun;2
dataglove;noun;3
dictaphone;noun;8
autosuggestion;noun;1
undertake;verb;1
reach;verb;2
arctic;adjective;1
reach;verb;1
thing;noun;2
thing;noun;3
complement;noun;1
thing;noun;1
center;noun;1
hicksville;noun;1
parallel;noun;2
parallel;noun;0
parallel;noun;1
bad;adjective;7
lipstick;noun;1
bad;adjective;3
bad;adjective;1
bad;adjective;0
champ;verb;2
err;verb;1
err;verb;2
accident;noun;0
scrap;verb;1
scrap;verb;2
glower;verb;1
widow;noun;1
widow;noun;2
sweep;noun;3
solvent;adjective;0
maggot;noun;2
gully;noun;2
think;noun;4
think;noun;2
think;noun;1
compromise;adjective;3
boost;noun;4
wits;adjective;2
unchecked;adjective;1
korma;noun;1
misapply;verb;1
wwii;noun;1
harm;noun;0
kaput;adjective;1
cloak;adjective;3
ninja;noun;2
cascade;noun;2
jobshare;verb;1
tally;verb;1
significant;adjective;2
significant;adjective;1
titian;adjective;1
thundercloud;noun;1
pansy;noun;2
stack;noun;2
lexicon;noun;5
stack;noun;1
odd;noun;1
slinky;verb;2
cavalcade;noun;1
cinnamon;noun;2
figurine;noun;2
mess;verb;2
mess;verb;3
frightful;adjective;1
weed;adjective;1
gull;noun;1
spreadsheet;noun;1
slow;verb;1
gatehouse;noun;2
bewail;verb;1
superstar;noun;2
hailstone;noun;2
voucher;noun;1
separate;verb;1
seahorse;noun;1
separate;verb;0
orangutan;noun;2
wellliked;adjective;1
glop;noun;2
laddie;noun;2
joyride;noun;1
joyride;noun;2
unborn;adjective;1
overshadow;verb;2
spacecraft;noun;0
rockery;noun;2
efficient;noun;1
seeoff;verb;1
retard;noun;3
drubbing;noun;2
neurology;noun;2
companionway;noun;2
felony;noun;1
mama;noun;1
uht;adjective;2
mama;noun;2
curiosity;noun;2
curiosity;noun;1
persevere;verb;2
question;verb;2
question;verb;1
prance;verb;1
prance;verb;2
beware;verb;1
footman;noun;2
paper;verb;3
paper;verb;2
vibrant;adjective;2
spritz;verb;2
position;adjective;0
position;adjective;1
endure;verb;1
with;adverb;1
goatskin;noun;2
patent;adjective;1
vibrant;adjective;3
that;adverb;1
putup;noun;1
corn;noun;3
corn;noun;2
corn;noun;1
wildfire;noun;1
corn;noun;4
offence;adjective;2
stocktaking;noun;2
gourmet;noun;1
close;adverb;0
travelogue;noun;1
angora;noun;2
vicinity;noun;1
compensate;verb;1
concentrate;verb;2
concentrate;verb;1
counsel;verb;1
shinto;noun;2
halitosis;noun;1
ass;verb;3
ass;verb;1
magnesia;noun;1
vixen;noun;1
rabbi;noun;1
month;noun;0
month;noun;1
cry;verb;5
parapsychology;noun;3
cry;verb;3
cry;verb;2
cry;verb;1
text;adjective;1
perm;noun;1
impromptu;adjective;1
feel;verb;3
feel;verb;0
feel;verb;1
acid;noun;1
engage;verb;2
engage;verb;1
fertile;adjective;1
fertile;adjective;3
fertile;adjective;2
boom;verb;1
wallaby;noun;2
lego;noun;2
mightnt;verb;1
lousy;adjective;1
absinthe;noun;1
buff;noun;1
shelter;adjective;2
ornament;noun;1
ornament;noun;2
form;adjective;2
form;adjective;1
just;adverb;1
just;adverb;0
just;adverb;2
racecourse;noun;2
fodder;noun;3
direct;noun;2
womanize;verb;1
tic;noun;1
hotshot;noun;1
selfevident;adjective;1
sectarian;noun;1
badger;noun;1
muzzle;noun;2
board;noun;4
board;noun;5
board;noun;2
board;noun;3
board;noun;0
board;noun;1
prevail;verb;1
l;noun;3
haircut;noun;2
indicate;verb;1
hinge;noun;3
airbrick;noun;1
leech;noun;3
leech;noun;2
fleabite;noun;2
sikh;noun;3
eurocrat;noun;1
backslapping;noun;1
hook;adjective;2
hook;adjective;3
tuba;noun;4
ambush;verb;1
purpose;adjective;1
sound;adjective;5
sound;adjective;1
sound;adjective;0
unmistakable;adjective;1
throng;noun;2
relegate;verb;2
relegate;verb;1
plumb;noun;1
gross;adjective;1
gross;adjective;2
student;noun;2
student;noun;1
student;noun;0
taste;adjective;1
exhume;verb;1
decal;noun;2
licketysplit;adverb;1
garrotte;noun;1
pouch;noun;2
garland;noun;1
judiciary;adjective;2
pet;noun;1
update;verb;2
local;adjective;0
intersperse;verb;1
over;noun;1
perspicacious;adjective;1
over;noun;5
knitwear;noun;1
dubious;adjective;1
cream;verb;2
headwind;noun;1
waterfowl;noun;6
barber;noun;1
barber;noun;2
nf;noun;3
kissagram;noun;2
uninformed;adjective;2
hibernate;verb;5
marauding;adjective;4
decrease;verb;1
check;noun;4
check;noun;2
check;noun;3
box;adjective;1
sea;noun;0
diaphanous;adjective;1
retract;verb;2
mezzanine;noun;3
mezzanine;noun;1
canter;verb;2
fraternal;adjective;1
heap;verb;3
nuptial;adjective;1
whiting;noun;3
serenade;noun;4
serenade;noun;3
ott;adjective;1
fresco;noun;3
cosmos;noun;2
cosmos;noun;1
pigeonhole;noun;1
tuft;noun;1
factor;verb;2
shin;noun;3
shin;noun;2
classic;noun;1
classic;noun;2
ulterior;adjective;2
scapula;noun;1
oleaginous;adjective;2
gite;noun;2
deficiency;adjective;1
destined;adjective;1
notary;noun;2
nicknack;noun;2
preserve;noun;1
preserve;noun;2
unwell;adjective;1
decease;noun;1
pixie;noun;1
innovate;verb;2
leeway;noun;1
morrow;noun;1
inexact;adjective;2
would;verb;0
prescribe;noun;4
no;adverb;0
no;adverb;1
panacea;noun;1
cocksure;adjective;1
wealth;noun;2
lycee;noun;1
wealth;noun;1
souse;verb;5
connect;verb;1
connect;verb;0
connect;verb;2
tolerable;adverb;1
countless;adjective;2
list;verb;3
scramble;verb;1
scramble;verb;3
canal;noun;1
canal;noun;2
inflexible;adjective;2
starch;noun;1
starch;noun;2
braise;verb;1
wino;noun;1
partake;verb;1
lonely;noun;3
indiscernible;adjective;2
luggage;noun;0
luggage;noun;2
luggage;noun;3
interlocking;verb;1
encyclopedia;noun;1
sage;noun;1
macerate;verb;1
apostle;noun;3
disarray;noun;2
dandruff;noun;1
counterfoil;noun;2
absolve;noun;2
direct;verb;0
direct;verb;2
hardcover;noun;2
plonker;noun;1
accusative;noun;1
allot;verb;1
neck;adjective;1
lactate;verb;1
bushman;noun;1
viviparous;adjective;1
commodious;adjective;1
daresay;verb;1
stain;verb;1
stain;verb;2
eternity;noun;2
collapse;verb;1
unshaven;adjective;1
feasible;adjective;1
nozzle;noun;1
tone;verb;2
somewhere;adverb;1
crossrefer;verb;1
attack;noun;2
attack;noun;1
attack;noun;0
latecomer;noun;2
shaman;noun;7
shaman;noun;6
prefer;adjective;1
redhead;noun;1
shell;adjective;3
beyond;adjective;2
beyond;adjective;3
beyond;adjective;1
positive;noun;2
positive;noun;3
prominent;adjective;2
prominent;adjective;1
soggy;adjective;1
cardsharp;noun;1
yesterday;adverb;1
partner;noun;2
chum;noun;1
partner;noun;1
feline;noun;2
third;noun;3
bachelor;noun;1
bachelor;noun;0
step;adverb;1
pedestrian;noun;4
pedestrian;noun;5
intercept;noun;4
countersunk;adjective;3
strike;noun;0
strike;noun;2
animal;adjective;2
portcullis;noun;2
animal;adjective;0
clap;noun;3
mileometer;noun;1
membrane;noun;1
sentence;noun;0
sentence;noun;1
sentence;noun;2
special;noun;3
special;noun;2
special;noun;1
shanty;noun;2
shanty;noun;3
multilateral;adjective;1
stance;noun;1
totalitarian;adjective;2
secrete;verb;1
pillbox;noun;1
purvey;verb;1
semicolon;noun;2
herculean;adjective;1
md;noun;3
md;noun;1
used;verb;2
used;verb;1
sardine;noun;1
specify;noun;3
foreshadow;verb;1
fossil;noun;2
fossil;noun;1
ascot;noun;3
pasty;noun;3
spoken;noun;1
symmetry;noun;2
pause;noun;0
apart;adjective;1
gaucho;noun;3
pass;adjective;1
thorax;noun;2
track;noun;1
rescue;verb;1
tongue;noun;1
tongue;noun;0
tongue;noun;6
wet;noun;4
reprimand;verb;1
wet;noun;1
wet;noun;2
plastic;adjective;0
serpent;noun;2
this;adverb;1
turquoise;noun;2
skillet;noun;0
houseproud;adjective;2
pristine;adjective;1
hooroo;noun;1
divisible;adjective;2
blackboard;noun;2
blackboard;noun;3
partner;verb;2
donor;noun;3
tease;noun;2
donor;noun;1
poem;noun;4
poem;noun;2
poem;noun;3
poem;noun;1
prosecute;noun;2
roof;verb;2
atypical;adjective;1
ultraviolet;adjective;2
understand;verb;0
gallery;noun;1
oasis;noun;1
vengeance;noun;1
charity;noun;2
charity;noun;3
showy;adjective;1
share;verb;0
share;verb;1
rough;noun;2
rough;noun;1
rough;noun;5
wreck;adjective;3
brother;noun;0
brother;noun;1
uhoh;noun;1
viewfinder;noun;1
should;verb;1
should;verb;0
hiphop;noun;3
stillbirth;noun;1
graduate;verb;1
disillusion;verb;5
redoubt;noun;4
redoubt;noun;3
nutrasweet;noun;2
oilfield;noun;1
passive;noun;1
carton;noun;1
passive;noun;3
passive;noun;2
textbook;noun;1
buttonhole;noun;5
way;adjective;1
airplay;noun;1
buttonhole;noun;1
light;adjective;4
light;adjective;0
light;adjective;1
light;adjective;2
perfectionist;noun;2
access;verb;2
ordnance;noun;1
belt;verb;2
belt;verb;1
time;noun;0
stubborn;adjective;1
physician;noun;4
ore;noun;3
consumption;noun;2
stygian;adjective;1
linesman;noun;2
linesman;noun;3
tipsy;adjective;1
shorn;verb;3
wrong;adjective;3
wrong;adjective;1
wrong;adjective;0
postoperative;adjective;1
manfully;adverb;1
wrong;adjective;4
sorry;noun;8
boss;adjective;1
ploy;noun;1
choochoo;noun;1
bad;adverb;0
claustrophobia;noun;1
claustrophobia;noun;2
bite;verb;0
bite;verb;1
bite;verb;2
native;adjective;1
spokesperson;noun;1
lewd;adjective;1
odour;noun;1
afresh;adverb;0
tenor;noun;1
vp;noun;6
bloater;noun;2
rifle;verb;1
wheelchair;noun;1
spur;noun;1
unmarried;adjective;1
spur;noun;2
bonanza;noun;1
caught;verb;0
porous;adjective;2
short;adverb;2
short;adverb;1
along;adverb;0
namesake;noun;1
gunge;noun;1
nightshirt;noun;1
stylus;noun;1
enough;adverb;1
enough;adverb;0
proactive;adjective;1
chatty;adjective;2
straw;noun;2
straw;noun;5
straw;noun;4
benefactor;noun;1
feast;noun;1
businesslike;adjective;1
prospectus;noun;1
shutdown;noun;1
wellbred;adjective;1
rap;verb;1
coaster;noun;6
coaster;noun;1
wartime;noun;2
try;noun;1
maul;noun;2
mastectomy;noun;2
wobbly;noun;1
womb;noun;0
try;noun;2
womb;noun;1
awry;adjective;2
travel;noun;1
utter;adjective;1
oscilloscope;noun;1
confuse;verb;0
confuse;verb;1
yiddish;noun;1
assimilate;verb;4
applaud;verb;2
upshot;noun;1
warble;noun;1
mot;noun;2
redouble;verb;1
lath;noun;3
misinform;verb;1
suspender;noun;2
scrimp;verb;2
gm;adjective;1
scrimp;verb;1
garment;noun;2
garment;noun;1
pair;verb;2
pair;verb;3
bookstall;noun;1
tbsp;noun;3
queue;noun;1
oil;adjective;1
abolish;verb;1
see;adjective;1
naturist;noun;1
gobbledegook;noun;1
scaffolding;noun;1
fail;adjective;1
seminar;noun;2
spit;noun;7
spit;noun;6
crocodile;noun;0
crocodile;noun;1
wrack;noun;2
crocodile;noun;4
salt;adjective;2
serial;verb;1
monopoly;verb;1
present;noun;3
ansaphone;noun;2
stall;verb;1
clarinet;noun;3
clarinet;noun;2
melon;noun;3
buffalo;noun;1
vaunted;adjective;2
gallivant;verb;2
farthing;noun;3
stovetop;noun;2
humanoid;adjective;1
guides;noun;2
x;verb;1
mitt;noun;3
merge;verb;1
wastes;noun;1
mitt;noun;4
unmindful;adjective;2
demote;verb;1
demo;noun;2
pom;noun;1
credence;noun;1
suit;verb;3
suit;verb;2
phosphorus;noun;2
eject;noun;1
signal;noun;3
signal;noun;2
signal;noun;1
signal;noun;0
homecoming;noun;3
homecoming;noun;2
raw;noun;1
bias;adjective;2
forwent;verb;2
central;adjective;0
stag;noun;0
bug;adjective;3
topiary;noun;1
sublieutenant;noun;1
type;adverb;1
amaze;verb;0
newt;noun;1
timeserver;noun;1
timeserver;noun;2
overnight;adjective;1
instalment;noun;4
instalment;noun;2
unwonted;adjective;1
crunch;noun;2
crunch;noun;1
pimento;noun;1
dedicate;noun;2
dedicate;noun;1
brisk;adjective;1
roundup;noun;3
roundup;noun;2
inelegant;adjective;1
professor;noun;5
julep;noun;3
doggone;adjective;1
dense;noun;1
easel;noun;2
offbeat;adjective;1
recalcitrant;adjective;2
humble;adjective;0
tropic;adjective;0
douche;noun;2
pupa;noun;0
deter;verb;2
verve;noun;1
south;noun;2
south;noun;1
south;noun;0
seek;verb;2
mint;verb;3
neerdowell;noun;1
cigarette;noun;0
cigarette;noun;1
thingamabob;noun;1
cigarette;noun;4
protest;verb;1
high;noun;4
high;noun;1
high;noun;3
high;noun;2
vale;noun;4
distinguish;verb;2
vale;noun;2
distinguish;verb;1
nutraceutical;noun;3
butt;verb;1
undervalue;verb;1
flagpole;noun;2
mistress;noun;2
mistress;noun;1
sophisticated;adjective;3
macaw;noun;3
nittygritty;noun;1
will;verb;0
handcrafts;noun;2
shakeout;noun;1
mislead;verb;3
wrote;verb;1
axe;noun;1
axe;noun;2
standard;adjective;1
