WORD;POS;STRUCTURE
avoid;verb;1
lesson;noun;1
informal;adjective;1
piece;noun;1
yourself;stop word;1
calculate;verb;1
comfortable;adjective;1
tropical;adjective;1
go;verb;1
theater;noun;1
true;adjective;1
lower;adjective;1
touch;verb;1
instead;adverb;1
ride;verb;1
income;noun;1
instruction;noun;1
proposal;noun;1
start;verb;1
am;verb;1
cry;verb;1
loud;adjective;1
remove;verb;1
police;noun;1
communism;noun;1
windows;noun;1
gradual;adjective;1
unlike;adjective;1
mountain;noun;1
argument;noun;1
part;noun;1
talk;noun;1
when;adverb;1
round;verb;1
whitish;adjective;1
inside;stop word;1
daily;adjective;1
tall;adjective;1
oats;noun;1
yellow;adjective;1
feet;noun;1
legally;adverb;1
band;noun;1
tell;verb;1
college;noun;1
inside;noun;1
personally;adverb;1
sunday;noun;1
height;noun;1
clean;verb;1
equally;adverb;1
measurable;adjective;1
shout;noun;1
protect;verb;1
moment;noun;1
entrance;noun;1
another;stop word;1
woman;noun;1
raw;adjective;1
door;noun;1
frightened;adjective;1
power;adjective;1
design;noun;1
right;adverb;1
relative;noun;1
possibility;noun;1
box;noun;1
recently;adverb;1
past;noun;1
introduce;verb;1
hill;noun;1
typical;adjective;1
size;noun;1
fault;noun;1
unhealthy;adjective;1
gerund;noun;1
injury;noun;1
cruel;adjective;1
bottle;noun;1
chest;noun;1
consist;verb;1
think;verb;1
transistor;noun;1
addition;noun;1
opposite;adjective;1
explanation;noun;1
meat;noun;1
answer;noun;1
believe;verb;1
act;noun;1
magic;adjective;1
bend;noun;1
keen;adjective;1
walk;verb;1
team;noun;1
well;adverb;1
matter;verb;1
spiritual;adjective;1
help;noun;1
achieve;verb;1
stem;noun;1
infectious;adjective;1
stop;noun;1
front;adjective;1
store;noun;1
banana;noun;1
wrap;verb;1
heavy;adjective;1
above;stop word;1
round;adjective;1
insulting;adjective;1
bead;noun;1
afterwards;adverb;1
list;noun;1
hear;verb;1
leather;noun;1
certain;adjective;1
mind;verb;1
life;noun;1
deal;verb;1
forward;adverb;1
prevent;verb;1
brave;verb;1
almost;adverb;1
firm;noun;1
knives;noun;1
totally;adverb;1
government;noun;1
bone;noun;1
good;adjective;1
satisfaction;noun;1
hour;noun;1
naturally;adverb;1
until;stop word;1
english;adjective;1
club;noun;1
cinema;noun;1
check;noun;1
cover;noun;1
spoil;verb;1
than;stop word;1
method;noun;1
wheel;noun;1
drop;verb;1
fail;verb;1
unfasten;verb;1
anxious;adjective;1
now;adverb;1
aeroplane;noun;1
apple;noun;1
angry;adjective;1
special;adjective;1
story;noun;1
attractive;adjective;1
replace;verb;1
wall;noun;1
loyalty;noun;1
newspaper;noun;1
this;stop word;1
switch;noun;1
damage;noun;1
pencil;noun;1
infection;noun;1
furniture;noun;1
enough;adverb;1
coin;noun;1
limit;verb;1
ceiling;noun;1
instrument;noun;1
opposed;adjective;1
disc;noun;1
headlight;noun;1
steady;adjective;1
television;noun;1
pain;noun;1
say;verb;1
desert;noun;1
themselves;stop word;1
genuine;adjective;1
shirt;noun;1
place;noun;1
throughout;stop word;1
bus;noun;1
busy;adjective;1
tail;noun;1
serve;verb;1
night;noun;1
orange;noun;1
salt;noun;1
tooth;noun;1
better;adverb;1
run;noun;1
row;noun;1
smoke;noun;1
there;adverb;1
sky;noun;1
greenish;adjective;1
call;noun;1
possible;adjective;1
hold;noun;1
happy;adjective;1
read;verb;1
rest;noun;1
whose;stop word;1
around;adverb;1
disappear;verb;1
middle;noun;1
gradually;adverb;1
increase;verb;1
young;adjective;1
whole;noun;1
simple;adjective;1
regularly;adverb;1
open;adjective;1
hots;noun;1
back;adjective;1
warm;verb;1
week;noun;1
magic;noun;1
stretch;verb;1
confusion;noun;1
way;noun;1
distance;noun;1
politics;noun;1
you;noun;1
load;verb;1
organ;noun;1
lay;verb;1
hate;noun;1
low;adjective;1
might;verb;1
drink;noun;1
definite;adjective;1
button;noun;1
good;adverb;1
plural;noun;1
certainly;adverb;1
foot;noun;1
difficulty;noun;1
moth;noun;1
doubt;verb;1
respect;noun;1
opponent;noun;1
practicable;adjective;1
shell;noun;1
control;verb;1
mother;noun;1
below;stop word;1
jewellery;noun;1
permission;noun;1
store;verb;1
too;adverb;1
plant;noun;1
passage;noun;1
rude;adjective;1
thank;verb;1
financial;adjective;1
show;verb;1
obviously;adverb;1
tape;noun;1
active;adjective;1
wednesday;noun;1
load;noun;1
station;noun;1
cost;noun;1
fence;noun;1
plan;noun;1
father;noun;1
embarrass;verb;1
sharp;adjective;1
sweat;noun;1
feel;noun;1
an;stop word;1
repair;verb;1
period;noun;1
american;adjective;1
flame;noun;1
influence;noun;1
illegal;adjective;1
steam;noun;1
full;adjective;1
monday;noun;1
star;noun;1
animal;noun;1
along;stop word;1
fall;verb;1
superlative;noun;1
calm;noun;1
music;noun;1
open;verb;1
sand;noun;1
behavior;noun;1
compete;verb;1
furthest;adjective;1
lie;noun;1
dangerous;adjective;1
may;verb;1
advance;adjective;1
they;stop word;1
deserve;verb;1
affect;verb;1
front;noun;1
hard;adverb;1
common;adjective;1
adjective;noun;1
perform;verb;1
approve;verb;1
disappoint;verb;1
lead;verb;1
appearance;noun;1
arrival;noun;1
case;noun;1
post;noun;1
pay;verb;1
once;adverb;1
ill;noun;1
but;stop word;1
helpful;adjective;1
upright;noun;1
circle;noun;1
sit;verb;1
rise;noun;1
pressure;noun;1
seed;noun;1
proud;adjective;1
paint;noun;1
mental;adjective;1
face;noun;1
feather;noun;1
necklace;noun;1
money;noun;1
point;verb;1
unexpected;adjective;1
suitable;adjective;1
mouse;noun;1
presence;noun;1
her;stop word;1
rest;verb;1
length;noun;1
mainly;adverb;1
need;noun;1
poison;noun;1
agree;verb;1
fleshy;adjective;1
report;noun;1
telephone;noun;1
arrangement;noun;1
receive;verb;1
written;adjective;1
why;adverb;1
cook;noun;1
transparent;adjective;1
electric;adjective;1
account;noun;1
impatient;adjective;1
include;verb;1
ill;adverb;1
grateful;adjective;1
worth;stop word;1
whether;stop word;1
occasion;noun;1
he;stop word;1
singe;noun;1
left;noun;1
flat;adjective;1
human;adjective;1
meet;verb;1
future;adjective;1
know;verb;1
over;stop word;1
otherness;noun;1
fire;noun;1
coat;noun;1
wife;noun;1
jewel;noun;1
interested;adjective;1
solve;verb;1
wrong;adjective;1
evil;noun;1
little;adjective;1
build;verb;1
side;noun;1
male;noun;1
try;verb;1
title;noun;1
element;noun;1
evidence;noun;1
question;noun;1
fix;verb;1
like;verb;1
middle;adjective;1
shoulder;noun;1
agreement;noun;1
nervous;adjective;1
ashamed;adjective;1
string;noun;1
also;adverb;1
choose;verb;1
examination;noun;1
standard;adjective;1
ocean;noun;1
clearly;adverb;1
collect;verb;1
danger;noun;1
most;adverb;1
long;adverb;1
song;noun;1
listen;verb;1
effect;noun;1
business;noun;1
extremely;adverb;1
offend;verb;1
dishonest;adjective;1
exchange;noun;1
cat;noun;1
print;verb;1
note;noun;1
wheat;noun;1
unnecessary;adjective;1
similar;adjective;1
inside;adjective;1
bank;noun;1
bread;noun;1
kerosene;noun;1
profit;noun;1
make;verb;1
total;adjective;1
eye;noun;1
dais;noun;1
separable;adjective;1
kind;noun;1
chemical;noun;1
stiff;noun;1
sincere;adjective;1
relation;noun;1
standard;noun;1
s;noun;1
reasonable;adjective;1
whisky;noun;1
carry;verb;1
tired;adjective;1
thread;noun;1
same;adjective;1
sometime;adverb;1
nylon;noun;1
nut;noun;1
fully;adverb;1
item;noun;1
wear;noun;1
short;adjective;1
alone;adverb;1
multiply;verb;1
society;noun;1
mass;noun;1
some;stop word;1
invent;verb;1
related;adjective;1
cut;verb;1
usual;adjective;1
crush;verb;1
chin;noun;1
lamp;noun;1
magazine;noun;1
verb;noun;1
condition;noun;1
amount;noun;1
bible;noun;1
substance;noun;1
rock;noun;1
cover;verb;1
judaism;noun;1
approximate;adjective;1
easy;adjective;1
just;adverb;1
anger;noun;1
alive;adjective;1
stand;verb;1
pack;verb;1
soft;adjective;1
celebrant;noun;1
pick;verb;1
learned;noun;1
onto;stop word;1
page;noun;1
support;verb;1
reason;noun;1
letter;noun;1
worry;verb;1
unsuitable;adjective;1
dark;adjective;1
pleasure;noun;1
wrongly;adverb;1
have;verb;1
mist;noun;1
adverb;noun;1
ball;noun;1
time;noun;1
already;adverb;1
key;noun;1
every;stop word;1
fire;verb;1
them;stop word;1
brights;noun;1
require;verb;1
firm;adjective;1
additional;adjective;1
layer;noun;1
wet;adjective;1
completion;noun;1
sufferance;noun;1
against;stop word;1
trust;verb;1
rubber;noun;1
count;verb;1
across;adverb;1
chair;noun;1
push;noun;1
necessary;adjective;1
street;noun;1
wind;noun;1
still;adverb;1
strength;noun;1
find;verb;1
disease;noun;1
property;noun;1
aim;noun;1
religion;noun;1
rise;verb;1
exactly;adverb;1
unlock;verb;1
former;adjective;1
result;noun;1
present;adjective;1
blood;noun;1
amuse;verb;1
set;verb;1
baby;noun;1
pretend;verb;1
upset;adjective;1
really;adverb;1
electron;noun;1
form;noun;1
tradition;noun;1
discussion;noun;1
proton;noun;1
borrow;verb;1
belong;verb;1
block;noun;1
someone;noun;1
carriage;noun;1
for;stop word;1
excitement;noun;1
import;noun;1
patient;adjective;1
it;stop word;1
happen;verb;1
faith;noun;1
fruit;noun;1
popular;adjective;1
roman;noun;1
subject;noun;1
relax;verb;1
flesh;noun;1
stone;noun;1
month;noun;1
real;adjective;1
i;stop word;1
half;noun;1
o;noun;1
peaceful;adjective;1
die;verb;1
feel;verb;1
dress;noun;1
musician;noun;1
after;stop word;1
flow;noun;1
depend;verb;1
responsible;adjective;1
goat;noun;1
universe;noun;1
punish;verb;1
state;verb;1
hammer;noun;1
should;verb;1
natural;adjective;1
paraffin;noun;1
party;noun;1
tense;noun;1
formal;adjective;1
planet;noun;1
share;verb;1
speech;noun;1
different;adjective;1
animal;adjective;1
maybe;adverb;1
container;noun;1
important;adjective;1
sensible;adjective;1
consider;verb;1
eleven;noun;1
private;adjective;1
much;adverb;1
medical;adjective;1
while;stop word;1
breath;noun;1
iron;noun;1
fly;verb;1
of;stop word;1
intelligent;adjective;1
valuable;adjective;1
catholic;adjective;1
drink;verb;1
command;noun;1
citizen;noun;1
please;verb;1
beyond;stop word;1
handle;verb;1
beginning;noun;1
usually;adverb;1
silly;noun;1
word;noun;1
laugh;noun;1
vegetable;noun;1
outwards;adverb;1
tree;noun;1
sweeten;verb;1
tuesday;noun;1
bottom;noun;1
family;noun;1
finger;noun;1
name;verb;1
skill;noun;1
pass;verb;1
talmud;noun;1
hop;verb;1
alike;adverb;1
strawberry;noun;1
look;noun;1
poetry;noun;1
tube;noun;1
blame;verb;1
navy;noun;1
tense;adjective;1
satisfied;adjective;1
found;verb;1
bed;noun;1
soul;noun;1
treat;verb;1
finish;verb;1
whole;adjective;1
unacceptable;adjective;1
serious;adjective;1
malt;noun;1
gate;noun;1
christian;adjective;1
solution;noun;1
energy;noun;1
house;noun;1
sound;noun;1
children;noun;1
seat;noun;1
traffic;noun;1
come;verb;1
your;stop word;1
reflexive;adjective;1
company;noun;1
influence;verb;1
cross;verb;1
hop;noun;1
depress;verb;1
petroleum;noun;1
vehicle;noun;1
countryside;noun;1
beat;noun;1
hair;noun;1
gold;noun;1
profession;noun;1
player;noun;1
secret;noun;1
jew;noun;1
wed;noun;1
spirit;noun;1
intelligence;noun;1
creature;noun;1
phone;noun;1
possess;verb;1
slope;noun;1
specially;adverb;1
language;noun;1
hot;adjective;1
afraid;adjective;1
quiet;noun;1
root;noun;1
together;adverb;1
repeatedly;adverb;1
quiet;adjective;1
mix;verb;1
belt;noun;1
farm;noun;1
exact;adjective;1
establish;verb;1
could;verb;1
figure;noun;1
koran;noun;1
clock;noun;1
god;noun;1
realize;verb;1
lasting;adjective;1
steel;noun;1
care;noun;1
because;stop word;1
effort;noun;1
accept;verb;1
position;noun;1
paddle;verb;1
voice;noun;1
govern;verb;1
advertisement;noun;1
ask;verb;1
suffer;verb;1
return;verb;1
silk;noun;1
smell;verb;1
water;noun;1
duty;noun;1
leader;noun;1
marry;verb;1
death;noun;1
program;noun;1
barley;noun;1
imagine;verb;1
exchange;verb;1
probability;noun;1
sacred;adjective;1
one;noun;1
bacteria;noun;1
advertise;verb;1
decor;noun;1
keep;verb;1
offensive;adjective;1
mind;noun;1
sale;noun;1
reach;verb;1
explain;verb;1
down;adverb;1
travel;verb;1
give;verb;1
hole;noun;1
matter;noun;1
gray;adjective;1
honesty;noun;1
single;adjective;1
false;adjective;1
burst;noun;1
restrict;verb;1
deceive;verb;1
develop;verb;1
magnet;noun;1
shape;verb;1
long;adjective;1
happiness;noun;1
obey;verb;1
glove;noun;1
do;verb;1
bend;verb;1
decide;verb;1
relate;verb;1
there;stop word;1
law;noun;1
phrase;noun;1
horse;noun;1
jealous;adjective;1
negative;adjective;1
football;noun;1
abbreviation;noun;1
mark;noun;1
measure;verb;1
modern;adjective;1
worry;noun;1
all;stop word;1
food;noun;1
personable;adjective;1
punishing;noun;1
hope;verb;1
place;verb;1
office;noun;1
friendly;adjective;1
morally;adverb;1
country;noun;1
milk;noun;1
slightly;adverb;1
smooth;adjective;1
ear;noun;1
cloth;noun;1
principle;noun;1
produce;verb;1
she;stop word;1
regard;verb;1
compound;adjective;1
determinant;noun;1
any;stop word;1
wing;noun;1
unpleasant;adjective;1
order;noun;1
how;adverb;1
begin;verb;1
breakfast;noun;1
farm;verb;1
past;adjective;1
despite;stop word;1
ant;noun;1
extreme;adjective;1
will;noun;1
appear;verb;1
under;stop word;1
unable;adjective;1
grow;verb;1
deliver;verb;1
the;stop word;1
print;noun;1
see;verb;1
ring;noun;1
smile;verb;1
criticize;verb;1
judge;verb;1
leaf;noun;1
frame;noun;1
sort;noun;1
doubt;noun;1
connection;noun;1
farthest;adjective;1
school;noun;1
combination;noun;1
clever;adjective;1
wait;verb;1
message;noun;1
permanent;adjective;1
turn;verb;1
hang;noun;1
product;noun;1
main;adjective;1
comparison;noun;1
inside;adverb;1
force;noun;1
monthly;adjective;1
weave;verb;1
pedal;noun;1
dust;noun;1
oppose;verb;1
lock;verb;1
shoot;verb;1
factorial;noun;1
twist;verb;1
steal;verb;1
rain;noun;1
move;noun;1
less;adverb;1
room;noun;1
continual;adjective;1
help;verb;1
properly;adverb;1
bright;adjective;1
rhyme;noun;1
oil;noun;1
valve;noun;1
plan;verb;1
bird;noun;1
explode;verb;1
line;noun;1
corn;noun;1
leave;verb;1
better;adjective;1
play;verb;1
various;adjective;1
approving;adjective;1
drive;verb;1
old;adjective;1
unconscious;adjective;1
gain;noun;1
practice;verb;1
bike;noun;1
trouble;noun;1
cathedral;noun;1
example;noun;1
frighten;verb;1
knowledge;noun;1
furry;adjective;1
stupid;adjective;1
literature;noun;1
across;stop word;1
create;verb;1
poem;noun;1
verbal;adjective;1
physically;adverb;1
join;verb;1
in;stop word;1
stiff;adjective;1
ordinary;adjective;1
stick;noun;1
would;verb;1
equipment;noun;1
author;noun;1
alphabet;noun;1
job;noun;1
entertain;verb;1
approval;noun;1
priest;noun;1
lend;verb;1
nasty;adjective;1
reply;verb;1
sad;adjective;1
carrot;noun;1
musical;adjective;1
vine;noun;1
lift;verb;1
battery;noun;1
teeth;noun;1
stomach;noun;1
superlative;adjective;1
wool;noun;1
healthy;adjective;1
railway;noun;1
react;verb;1
immoral;adjective;1
remark;noun;1
medicine;noun;1
dead;adjective;1
away;adverb;1
must;verb;1
can;verb;1
use;verb;1
description;noun;1
very;adverb;1
farmer;noun;1
price;noun;1
unimportant;adjective;1
dirty;adjective;1
sheet;noun;1
teacher;noun;1
british;adjective;1
honest;adjective;1
year;noun;1
continuance;noun;1
examine;verb;1
specific;adjective;1
publish;verb;1
alcoholic;adjective;1
royal;noun;1
spread;verb;1
play;noun;1
destroy;verb;1
think;noun;1
temperature;noun;1
desire;noun;1
further;adverb;1
decorate;verb;1
disagreement;noun;1
center;noun;1
harmful;adjective;1
shame;noun;1
tin;noun;1
promise;noun;1
light;noun;1
hope;noun;1
accident;noun;1
fair;adjective;1
crime;noun;1
taste;verb;1
respect;verb;1
cow;noun;1
physical;adjective;1
off;stop word;1
sea;noun;1
expect;verb;1
end;noun;1
pump;noun;1
lack;noun;1
like;stop word;1
science;noun;1
cook;verb;1
round;noun;1
effective;adjective;1
excitable;adjective;1
particular;adjective;1
home;noun;1
correct;verb;1
burn;noun;1
course;noun;1
into;stop word;1
lives;noun;1
surround;verb;1
work;noun;1
sex;noun;1
several;adjective;1
enjoyment;noun;1
area;noun;1
chip;noun;1
possession;noun;1
else;adverb;1
ground;noun;1
current;adjective;1
needle;noun;1
around;stop word;1
butterfly;noun;1
shoe;noun;1
only;adverb;1
town;noun;1
nail;noun;1
concern;verb;1
silver;adjective;1
surprise;noun;1
deeply;adverb;1
movable;adjective;1
sympathetic;adjective;1
idea;noun;1
add;verb;1
fight;noun;1
english;noun;1
practical;noun;1
polite;adjective;1
draw;noun;1
ability;noun;1
miner;noun;1
their;stop word;1
eager;adjective;1
vowel;noun;1
carbon;noun;1
christian;noun;1
soil;noun;1
used;adjective;1
fin;noun;1
pet;noun;1
wear;verb;1
worried;adjective;1
capital;noun;1
what;stop word;1
prepare;verb;1
right;noun;1
last;verb;1
teaching;noun;1
gather;verb;1
warm;adjective;1
female;adjective;1
river;noun;1
narrow;adjective;1
alcohol;noun;1
value;noun;1
particle;noun;1
difference;noun;1
learn;verb;1
husband;noun;1
move;verb;1
change;noun;1
often;adverb;1
acid;noun;1
average;adjective;1
beer;noun;1
let;verb;1
enjoyable;adjective;1
answer;verb;1
no;stop word;1
power;noun;1
force;verb;1
best;adjective;1
table;noun;1
undo;verb;1
asleep;adjective;1
kill;verb;1
neither;stop word;1
metal;noun;1
surprise;verb;1
rank;noun;1
close;verb;1
thursday;noun;1
love;noun;1
future;noun;1
save;verb;1
man;noun;1
and;stop word;1
great;adjective;1
arm;noun;1
delay;verb;1
machinery;noun;1
close;adverb;1
temper;noun;1
sentence;noun;1
disappointed;adjective;1
movie;noun;1
combine;verb;1
color;adjective;1
officially;adverb;1
clear;adjective;1
boot;noun;1
build;noun;1
us;stop word;1
thick;adjective;1
formally;adverb;1
jump;verb;1
operation;noun;1
correct;adjective;1
wheel;verb;1
grass;noun;1
chain;noun;1
field;noun;1
recognize;verb;1
allow;verb;1
photograph;noun;1
criminal;noun;1
able;adjective;1
roman;adjective;1
notice;verb;1
guilty;adjective;1
