WORD;POS;STRUCTURE
flapjack;noun;4
mole;noun;2
topical;adjective;1
unconscious;adjective;1
mole;noun;1
quadrant;noun;2
commiserate;verb;3
fess;verb;2
thesaurus;noun;1
six;noun;1
briar;noun;4
inglorious;adjective;3
six;noun;4
briar;noun;3
alcove;noun;3
beneath;adverb;1
shit;adjective;1
move;verb;2
utmost;adjective;1
sulphurous;adjective;4
dray;noun;2
unreadable;adjective;2
unreadable;adjective;3
poltergeist;noun;1
desirable;adjective;1
bruiser;noun;1
desirable;adjective;2
fear;noun;1
necromancy;noun;1
necromancy;noun;2
airworthy;adjective;1
wheeze;noun;3
happening;adjective;2
whippersnapper;noun;1
stargazer;noun;3
stargazer;noun;1
fast;noun;1
videography;noun;3
walkaway;noun;0
whorehouse;noun;3
attributive;adjective;1
comer;noun;1
prequel;noun;1
relocate;verb;1
dative;noun;2
cuss;noun;1
spacewalk;noun;2
polaroid;noun;1
trimmings;noun;1
polaroid;noun;2
ontology;noun;1
hide;verb;0
hide;verb;1
correct;verb;1
correct;verb;0
expansive;adjective;1
correct;verb;2
budget;noun;1
yin;noun;0
wrongheaded;adjective;1
polished;adjective;1
rein;noun;2
brad;noun;2
odd;adjective;1
reportage;noun;1
odd;adjective;2
musicology;noun;6
cutlass;noun;3
aviation;noun;2
aviation;noun;3
close;adverb;2
pant;verb;3
pant;verb;2
pant;verb;1
bracelet;noun;1
bountiful;adjective;1
muff;noun;1
dinky;noun;3
chip;noun;3
chip;noun;2
chip;noun;1
chip;noun;0
supergrass;noun;1
winter;verb;1
spade;noun;5
spade;noun;2
spade;noun;1
incorporeal;adjective;1
sarnie;noun;3
scrollwork;noun;2
irrecoverable;adjective;1
mime;verb;1
inbound;adjective;2
lithe;adjective;1
semolina;noun;3
semolina;noun;1
sprog;noun;1
petition;noun;1
sensationalism;noun;2
babble;noun;1
suspect;adjective;3
babble;noun;2
fear;verb;1
fear;verb;2
unwell;adjective;1
betake;verb;1
fieldsman;noun;4
tango;verb;3
list;verb;2
list;verb;3
country;noun;9
country;noun;0
country;noun;1
considerable;adjective;1
mahjong;noun;1
realm;noun;1
reef;verb;3
burn;noun;0
burn;noun;1
burn;noun;2
reagent;noun;1
corral;verb;1
spearmint;noun;2
spearmint;noun;1
handcuff;verb;4
angelic;adjective;6
seminary;noun;9
bogie;verb;5
angelic;adjective;2
malt;verb;1
roast;verb;2
semicolon;noun;2
malfeasance;noun;2
bedclothes;noun;1
gambol;verb;2
footwear;noun;1
miscast;verb;2
flemish;noun;2
exhibit;verb;1
ratify;verb;2
strapped;adjective;1
cv;noun;3
bifurcate;verb;1
cyclic;adjective;3
undersigned;adjective;1
inheritor;noun;1
consummation;noun;2
consummation;noun;1
stepfather;noun;1
mountaintop;noun;1
prefigure;verb;1
allusion;noun;1
confirmation;noun;1
mainstream;noun;1
detached;adjective;2
detached;adjective;1
commodore;noun;3
commodore;noun;1
expunge;verb;2
expunge;verb;1
town;noun;1
color;adjective;0
town;noun;2
forgivable;adjective;2
sorehead;noun;2
hadj;noun;2
permissible;adjective;1
gauge;verb;1
ephemeral;adjective;1
withhold;verb;2
noisy;adjective;1
sculpt;verb;1
publish;verb;1
allocate;verb;1
ledge;noun;2
symphony;noun;4
lumbermill;noun;3
limitless;adjective;1
hive;noun;2
cholesterol;noun;2
distressing;adjective;1
bendy;adjective;1
suffering;noun;1
deter;verb;1
lead;noun;4
conical;adjective;3
chiropractic;noun;1
codpiece;noun;4
misapprehend;verb;1
pl;noun;1
airspeed;noun;1
blazon;noun;1
riveting;adjective;1
corporal;adjective;1
foldaway;adjective;1
inculpate;verb;1
catkin;noun;3
corrective;noun;1
circumlocution;noun;1
needy;adjective;1
latent;adjective;2
scansion;noun;1
colliery;noun;1
florid;adjective;1
operate;verb;2
namedrop;verb;2
mockingbird;noun;2
pacifist;noun;2
shampoo;noun;4
doer;noun;1
charleston;noun;1
shampoo;noun;1
brindled;adjective;1
brawl;verb;2
terrine;noun;3
subterranean;adjective;1
mint;noun;1
mint;noun;0
conveyor;noun;2
conveyor;noun;3
blackamoor;noun;1
colloquy;noun;1
contemporary;adjective;1
contemporary;adjective;3
underfed;adjective;1
snub;verb;2
unbridled;adjective;1
excess;adjective;1
eventful;adjective;1
mag;noun;1
proceedings;noun;2
proceedings;noun;1
watchman;noun;3
murder;noun;1
murder;noun;2
bitmap;noun;2
throw;verb;1
screech;verb;2
throw;verb;3
moult;verb;1
potato;noun;0
guilder;noun;1
throw;verb;7
reserved;adjective;1
yiddish;noun;2
reserved;adjective;3
reserved;adjective;2
quarto;noun;2
mph;noun;1
asymmetrical;adjective;1
problem;noun;2
problem;noun;1
problem;noun;0
millipede;noun;1
periwig;noun;4
understand;verb;3
miniaturist;noun;1
inalienable;adjective;1
snapper;noun;1
vertical;adjective;1
scrabble;verb;1
ham;verb;1
abstain;verb;3
abstain;verb;2
southwester;noun;2
pageant;noun;6
convalesce;verb;1
hearth;noun;1
pageant;noun;7
true;adverb;1
hearth;noun;4
gonad;noun;3
prompt;verb;1
candor;noun;1
canny;adjective;1
headbutt;verb;1
zippo;noun;2
shroud;noun;1
structure;verb;1
psychic;adjective;2
psychic;adjective;1
sandpaper;noun;1
tire;noun;1
disfavor;noun;2
volley;verb;4
boor;noun;1
howl;noun;4
howl;noun;1
nanosecond;noun;1
plating;noun;1
thrash;verb;2
inky;adjective;1
inky;adjective;2
thrash;verb;1
miniseries;noun;1
troop;verb;1
gasp;verb;1
weekly;adjective;0
gasp;verb;2
pleased;adjective;0
morphia;noun;3
winch;verb;2
nag;verb;1
magneto;noun;1
extremism;noun;2
whisper;verb;1
stricture;noun;2
om;noun;2
cirque;noun;2
backache;noun;1
paybed;noun;1
monday;noun;0
alehouse;noun;1
quickfire;adjective;2
entreaty;noun;1
colourless;adjective;0
loose;verb;2
colourless;adjective;2
pair;noun;2
decent;adjective;1
decent;adjective;2
scalding;adjective;1
scalding;adjective;2
mailbox;noun;3
orange;noun;1
moderate;noun;1
sr;noun;2
boche;noun;3
efflorescence;noun;1
canton;noun;2
doughnut;noun;2
doughnut;noun;1
landfall;noun;1
latin;noun;1
besought;noun;1
testis;noun;6
eddy;noun;2
took;noun;1
bristle;noun;3
bristle;noun;1
rastaman;noun;3
doofus;noun;1
determine;verb;1
ligament;noun;1
serve;noun;2
ed;noun;2
ed;noun;3
barnacle;noun;1
calf;noun;3
calf;noun;2
calf;noun;1
skirt;verb;0
skirt;verb;1
unemotional;adjective;1
tonight;adverb;2
sr;noun;1
capitol;noun;2
herbicide;noun;2
capitol;noun;1
wallflower;noun;1
size;verb;3
size;verb;1
audit;verb;2
spite;verb;1
devil;noun;0
devil;noun;1
devil;noun;2
swain;noun;4
conspire;verb;1
bur;noun;3
welcoming;adjective;2
viking;noun;4
ostentatious;adjective;3
ostentatious;adjective;2
soundly;adverb;1
snow;verb;1
snow;verb;3
eclipse;noun;1
superlative;noun;0
eclipse;noun;2
sport;noun;0
char;noun;3
pundit;noun;1
discovery;noun;1
discovery;noun;2
vex;verb;1
quorate;adjective;2
amazing;adjective;1
sport;noun;1
adumbrate;verb;2
brim;verb;1
consumerism;noun;3
seaside;noun;1
consumerism;noun;1
brim;verb;2
interconnect;verb;1
malapropism;noun;2
draughty;adjective;1
zipper;noun;0
sprat;noun;2
qualify;verb;2
overawe;verb;2
ethnographer;noun;3
reopen;verb;1
honeycombed;adjective;2
dodgy;adjective;1
adopt;verb;3
adopt;verb;2
adopt;verb;1
pidgin;noun;1
varsity;noun;2
perish;verb;3
perish;verb;2
sentimentalist;noun;4
strike;verb;2
strike;verb;3
serial;noun;1
engrossing;adjective;1
broadband;noun;2
illumination;noun;4
metropolitan;adjective;1
nipple;noun;3
nipple;noun;2
nipple;noun;5
nipple;noun;4
spinney;noun;1
styrofoam;noun;0
roughshod;adjective;2
wink;verb;2
custodian;noun;1
stamina;noun;2
restive;adjective;2
dermatitis;noun;2
dutchman;noun;1
leggings;noun;1
analgesia;noun;1
leggings;noun;2
inherit;verb;1
critic;noun;2
delicate;adjective;2
delicate;adjective;3
delicate;adjective;4
persistent;adjective;1
persistent;adjective;2
squeak;verb;4
cringe;verb;1
exploration;noun;1
talk;noun;1
pluto;noun;1
talk;noun;0
idyllic;adjective;1
gridiron;noun;2
gridiron;noun;1
vine;noun;1
vine;noun;0
lynch;verb;3
murk;noun;3
adjutant;noun;1
outpouring;noun;1
scarp;noun;1
parquet;noun;1
tap;noun;4
right;adverb;2
right;adverb;0
right;adverb;1
statute;noun;7
infighting;noun;1
statute;noun;3
woodpecker;noun;2
tap;noun;0
suggestion;noun;3
enchant;verb;1
percipient;adjective;2
purchase;noun;1
pussy;noun;1
pop;verb;2
autism;noun;2
pop;verb;3
strudel;noun;3
nasty;adjective;1
nasty;adjective;0
crosswalk;noun;4
nonce;noun;1
beech;noun;2
oddball;noun;1
cheyenne;noun;2
accordingly;adverb;1
lie;noun;0
accordingly;adverb;2
mien;noun;1
amperage;noun;2
preciosity;noun;3
similar;adjective;1
infuriating;adjective;1
disco;noun;2
breadwinner;noun;1
guardianship;noun;1
strange;adverb;1
wreck;noun;1
tool;noun;1
tool;noun;0
wreck;noun;2
tool;noun;5
greenery;noun;1
warp;verb;1
warp;verb;2
hoarse;adjective;3
hoarse;adjective;2
yak;verb;2
brass;noun;2
brass;noun;1
brass;noun;0
morphology;noun;1
programmable;adjective;1
morphology;noun;3
brass;noun;4
away;adverb;1
away;adverb;0
away;adverb;2
straitlaced;adjective;2
tapas;noun;2
nov;noun;1
madcap;adjective;2
telegraph;noun;2
telegraph;noun;1
contestant;noun;2
hawkish;adjective;1
discreet;adjective;2
discreet;adjective;1
recrimination;noun;1
disputable;adjective;3
bootlace;noun;1
breaker;noun;3
expectation;noun;2
expectation;noun;1
snorkel;verb;3
then;adverb;0
then;adverb;1
then;adverb;2
cling;verb;1
moon;verb;1
rocket;noun;1
bouncer;noun;2
mayoralty;noun;4
jingoism;noun;1
wallow;noun;4
jump;noun;1
quibble;noun;2
sheet;noun;1
sheet;noun;0
remould;verb;1
sheet;noun;2
lonesome;adjective;1
militia;noun;1
linear;adjective;1
fantasia;noun;2
specialist;noun;1
period;noun;0
lonesome;adjective;2
elongate;verb;1
lip;noun;1
lip;noun;0
lip;noun;2
result;noun;4
result;noun;2
hedge;noun;1
result;noun;0
result;noun;1
disruptive;adjective;1
putrefaction;noun;3
carrion;noun;1
sheikhdom;noun;3
backcomb;verb;2
fingernail;noun;1
very;adverb;2
very;adverb;1
very;adverb;0
homeopathy;noun;1
dialogue;noun;1
turf;verb;2
firescreen;noun;5
large;adjective;1
duck;verb;1
large;adjective;2
heaps;adverb;1
silkworm;noun;0
guidebook;noun;6
blackly;adverb;1
cameraman;noun;1
blast;noun;1
blast;noun;2
specifically;adverb;2
stunk;noun;2
poss;noun;2
ex;noun;3
circulation;noun;2
bought;noun;2
panel;verb;1
fly;adjective;2
tel;noun;1
collywobbles;noun;1
sycamore;noun;1
rink;noun;3
rink;noun;1
price;noun;4
gassy;adjective;1
baptize;verb;3
medicine;noun;1
medicine;noun;0
pro;noun;3
pro;noun;2
pro;noun;1
titty;noun;3
planet;noun;1
coop;noun;1
spate;noun;1
fugitive;adjective;1
planet;noun;2
revelation;noun;2
revelation;noun;3
handicraft;noun;3
revelation;noun;1
addiction;noun;1
buckboard;noun;4
ornery;adjective;2
upcoming;adjective;2
bully;verb;1
persona;noun;1
bully;verb;2
lumber;verb;2
lumber;verb;1
incognito;adverb;1
whoops;noun;1
dominican;noun;1
renaissance;noun;5
hooky;noun;1
parrot;verb;2
sophisticate;noun;3
just;adjective;1
p;noun;2
priory;noun;3
spiderweb;noun;0
wheatmeal;noun;1
cuckoo;noun;3
found;noun;1
laurel;noun;2
following;adjective;1
laurel;noun;1
reckoning;noun;1
reckoning;noun;2
gibbon;noun;1
praise;verb;0
rejoinder;noun;1
aspire;verb;2
praise;verb;1
smile;verb;1
frontage;noun;1
diaspora;noun;1
gnat;noun;1
machiavellian;adjective;1
lad;noun;1
crummy;adjective;1
cool;noun;1
lad;noun;2
weevil;noun;1
dentures;noun;1
yolk;noun;1
hellcat;noun;1
sprayer;noun;2
inspire;verb;1
leaves;noun;1
totally;adverb;0
conscious;adjective;2
conscious;adjective;3
conscious;adjective;0
topaz;noun;1
caftan;noun;2
flabby;adjective;2
antique;adjective;3
fantastic;adjective;3
folio;noun;2
fantastic;adjective;1
split;verb;1
extrapolate;verb;1
extrapolate;verb;2
footlights;noun;1
showman;noun;3
exist;verb;0
exist;verb;1
jock;noun;1
rectangular;adjective;2
nearsighted;adjective;1
anopheles;noun;5
whitecaps;noun;1
cavernous;adjective;1
stretch;noun;2
steady;adjective;1
steady;adjective;0
steady;adjective;3
unbeatable;adjective;2
patriot;noun;4
nuisance;noun;3
decoy;noun;3
nuisance;noun;1
smokescreen;noun;1
whirl;noun;2
whirl;noun;1
colander;noun;1
slaughterhouse;noun;1
relation;noun;1
relation;noun;0
bleeper;noun;3
wrap;verb;2
frump;noun;5
wrap;verb;0
wrap;verb;1
contravene;verb;1
bellboy;noun;0
rehash;noun;2
storm;verb;1
storm;verb;2
storm;verb;3
trout;noun;1
panpipes;noun;1
wafer;noun;2
flatmate;noun;2
likelihood;noun;1
northerner;noun;2
likelihood;noun;2
equine;adjective;1
hamburger;noun;2
without;adverb;2
without;adverb;1
douse;verb;1
limiting;adjective;1
track;verb;2
terminal;adjective;2
tetched;adjective;2
slacken;verb;1
forewarn;verb;1
forewarn;verb;2
jot;noun;1
choreography;noun;2
curd;noun;4
antithesis;noun;2
distrust;noun;1
initial;noun;1
oppressed;adjective;2
underclassman;noun;2
worried;adjective;2
worried;adjective;0
macramé;noun;3
dullard;noun;1
scoop;noun;2
apparatus;noun;5
khalifate;noun;2
unaccompanied;adjective;1
flake;noun;2
apparatus;noun;1
unaccompanied;adjective;2
octogenarian;noun;1
jockey;verb;1
indisputable;adjective;1
retribution;noun;1
addictive;adjective;2
betoken;verb;1
fly;noun;1
fly;noun;0
otiose;adjective;4
fly;noun;2
neighbouring;adjective;2
snub;noun;3
sufficient;adjective;1
tatting;noun;2
mademoiselle;noun;6
cent;noun;2
cent;noun;1
oesophagus;noun;1
puzzle;verb;1
puzzle;verb;2
bilious;adjective;2
bilious;adjective;1
sailing;noun;4
oust;verb;1
sailing;noun;2
boyhood;noun;2
foolproof;adjective;1
sanctity;noun;1
palliative;noun;1
palliative;noun;2
wigwam;noun;2
pocked;adjective;1
submersed;adjective;1
roost;noun;1
stucco;noun;6
educate;verb;1
takeover;noun;1
caliber;noun;2
shadowy;adjective;3
author;verb;2
anticlerical;adjective;1
eurasian;adjective;1
professionalism;noun;2
watch;verb;1
vote;verb;1
futz;verb;2
pootle;verb;1
shut;verb;0
shut;verb;1
shut;verb;2
shut;verb;3
pratfall;noun;1
ambit;noun;1
rough;adverb;1
hypnotize;verb;1
appreciation;noun;1
standby;noun;1
breathtaking;adjective;2
ministry;noun;2
laden;adjective;2
laden;adjective;1
shift;noun;2
statistician;noun;2
poseur;noun;3
pilaff;noun;2
mousse;noun;1
unknown;adjective;1
unknown;adjective;2
shift;noun;1
bleeding;noun;1
vulgate;noun;2
ride;verb;1
theology;noun;1
advert;noun;1
standard;noun;1
psychiatry;noun;1
brethren;noun;3
taro;noun;1
awoken;noun;1
refreshing;adjective;1
refreshing;adjective;2
mbe;noun;2
gaunt;adjective;2
gaunt;adjective;1
detect;verb;2
admire;verb;2
admire;verb;0
admire;verb;1
region;noun;1
esteem;noun;1
marshal;verb;1
squashy;adjective;1
sealskin;noun;4
through;adjective;1
religious;adjective;0
housebreaker;noun;2
elevate;verb;1
marshal;verb;3
bound;adjective;1
visceral;adjective;5
distinguishable;adjective;1
lintel;noun;1
acceleration;noun;1
effectual;adjective;1
acceleration;noun;2
vengeance;noun;2
beggar;noun;3
overlay;verb;1
girly;adjective;4
tarpaulin;noun;1
autosuggestion;noun;1
dictaphone;noun;1
undertake;verb;1
undertake;verb;2
wonder;adjective;1
pedicel;noun;1
loitering;noun;3
cellphone;noun;3
businesswoman;noun;1
reach;verb;2
arctic;adjective;2
arctic;adjective;1
reach;verb;1
thing;noun;2
thing;noun;3
complement;noun;1
thing;noun;1
teletype;noun;1
center;noun;3
center;noun;0
center;noun;1
tog;verb;1
precognition;noun;1
parallel;noun;2
parallel;noun;1
religious;adjective;1
lipstick;noun;1
bad;adjective;2
bad;adjective;1
bad;adjective;0
champ;verb;2
champ;verb;1
err;verb;1
err;verb;2
guttersnipe;noun;2
scrap;verb;1
warp;noun;1
glower;verb;1
widow;noun;1
sweep;noun;4
sweep;noun;2
widow;noun;5
sweep;noun;1
vibration;noun;2
vibration;noun;3
maggot;noun;2
gully;noun;2
think;noun;0
intrastate;adjective;1
tackle;verb;2
grimace;noun;1
borne;adjective;1
studbook;noun;1
boost;noun;1
boost;noun;2
preparedness;noun;1
sloop;noun;3
korma;noun;1
misapply;verb;1
harm;noun;2
harm;noun;1
harm;noun;0
dooryard;noun;1
pushy;adjective;2
ninja;noun;2
cascade;noun;2
tally;verb;1
cascade;noun;1
significant;adjective;2
significant;adjective;1
ne;noun;4
barge;verb;3
thundercloud;noun;1
pansy;noun;1
lexicon;noun;1
lexicon;noun;2
stack;noun;2
stack;noun;3
stack;noun;1
reinvent;verb;2
reinvent;verb;1
plasterboard;noun;6
cavalcade;noun;1
cinnamon;noun;1
rapids;noun;0
figurine;noun;3
mess;verb;2
mess;verb;1
frightful;adjective;1
gull;noun;1
gull;noun;2
succor;verb;1
slow;verb;1
eastward;adjective;1
coxswain;noun;2
gatehouse;noun;1
tort;noun;2
bewail;verb;2
superstar;noun;2
thriller;noun;2
undeserved;adjective;2
hailstone;noun;2
thoughtful;adjective;1
separate;verb;2
voucher;noun;2
separate;verb;1
seahorse;noun;1
separate;verb;0
prate;verb;3
wot;noun;1
secretarial;adjective;3
glop;noun;1
expansive;adjective;2
colourfast;adjective;1
primaeval;adjective;1
laddie;noun;2
industrial;adjective;3
trochee;noun;1
speciality;noun;3
growth;noun;1
growth;noun;2
unrealistic;adjective;1
unsurpassed;adjective;1
overshadow;verb;2
spacecraft;noun;1
overshadow;verb;1
rockery;noun;1
wane;verb;1
peradventure;adverb;1
drubbing;noun;3
neurology;noun;2
farcical;adjective;1
stickler;noun;1
perishable;adjective;3
neighbor;noun;2
neighbor;noun;1
companionway;noun;2
mama;noun;1
bight;noun;3
curiosity;noun;1
persevere;verb;2
question;verb;1
prance;verb;1
prance;verb;2
beware;verb;1
footman;noun;3
thatch;verb;4
paper;verb;1
methinks;verb;1
spritz;verb;2
feudalistic;adjective;2
endure;verb;1
dumbstruck;adjective;2
endure;verb;2
packaging;noun;8
goatskin;noun;1
patent;adjective;3
patent;adjective;2
blonde;adjective;2
that;adverb;1
disqualification;noun;1
injurious;adjective;1
corn;noun;1
corn;noun;0
twitchy;adjective;1
cryptogram;noun;2
stocktaking;noun;2
gourmet;noun;1
close;adverb;0
travelogue;noun;1
close;adverb;1
english;adjective;0
prior;noun;3
prior;noun;4
osmosis;noun;2
housekeeping;noun;2
housekeeping;noun;1
satanic;adjective;1
angora;noun;2
sledge;verb;4
compensate;verb;2
unpretentious;adjective;1
concentrate;verb;2
concentrate;verb;1
heckuva;adjective;2
counsel;verb;1
counsel;verb;2
viticulture;noun;1
windows;noun;0
depressant;noun;3
shinto;noun;1
draftee;noun;4
vixen;noun;2
magnesia;noun;3
likable;adjective;1
sports;adjective;1
astounding;adjective;1
brahman;noun;5
month;noun;0
month;noun;1
month;noun;2
parapsychology;noun;2
cry;verb;3
cry;verb;2
cry;verb;1
clean;adverb;2
lecture;verb;1
lecture;verb;2
perm;noun;2
surprise;noun;1
feel;verb;2
feel;verb;3
feel;verb;0
feel;verb;1
flecked;adjective;1
engage;verb;3
engage;verb;2
engage;verb;1
taxicab;noun;1
fertile;adjective;1
recitative;noun;2
cloak;verb;1
decay;noun;1
decay;noun;2
cloak;verb;2
decay;noun;4
boom;verb;1
lego;noun;2
boom;verb;2
lousy;adjective;1
lousy;adjective;2
lousy;adjective;3
buff;noun;1
trajectory;noun;1
ornament;noun;1
ornament;noun;2
supernal;adjective;5
psychoanalyst;noun;3
ouch;noun;1
inscription;noun;2
just;adverb;1
just;adverb;0
just;adverb;3
just;adverb;2
racecourse;noun;3
racecourse;noun;2
intuitive;adjective;2
intuitive;adjective;1
fodder;noun;1
flatten;verb;2
hotshot;noun;1
maximize;verb;1
flatten;verb;4
sire;verb;1
lavatorial;adjective;2
gouda;noun;2
muzzle;noun;2
carrycot;noun;0
muzzle;noun;1
board;noun;2
board;noun;0
board;noun;1
di;noun;4
prevail;verb;1
will;noun;0
haircut;noun;1
indicate;verb;1
indicate;verb;2
hinge;noun;2
bench;verb;1
leech;noun;2
leech;noun;1
gawky;adjective;2
southwards;adverb;1
sikh;noun;4
eurocrat;noun;3
accessible;adjective;1
backslapping;noun;2
accessible;adjective;2
supervise;verb;2
reconnaissance;noun;2
cackle;noun;1
ingratiating;adjective;1
sound;adjective;1
unmistakable;adjective;2
sound;adjective;2
gross;adjective;4
relegate;verb;2
relegate;verb;1
gross;adjective;1
gross;adjective;2
hop;noun;0
peaceful;adjective;0
peaceful;adjective;1
pick;verb;0
exhausted;adjective;1
savant;noun;1
exhume;verb;2
decal;noun;2
pebbledash;noun;6
garland;noun;1
mile;noun;0
woman;noun;2
mile;noun;1
pet;noun;1
excreta;noun;1
pet;noun;0
intersperse;verb;1
advisable;adjective;2
perspicacious;adjective;1
knitwear;noun;1
dubious;adjective;2
dubious;adjective;1
headwind;noun;5
cream;verb;1
meridian;noun;1
waterfowl;noun;4
fundamental;noun;1
barber;noun;2
discography;noun;1
uninformed;adjective;1
kissagram;noun;9
savanna;noun;2
deficient;adjective;1
hibernate;verb;1
marauding;adjective;1
decrease;verb;1
communicative;adjective;1
dumbfound;verb;3
check;noun;2
check;noun;3
check;noun;0
check;noun;1
itchy;adjective;3
itchy;adjective;2
itchy;adjective;1
diaphanous;adjective;1
filet;verb;0
retract;verb;2
retract;verb;3
mezzanine;noun;3
mezzanine;noun;1
canter;verb;1
waterspout;noun;2
waterspout;noun;1
vocalist;noun;1
fraternal;adjective;2
heap;verb;2
nuptial;adjective;1
serenade;noun;4
serenade;noun;2
offertory;noun;1
offertory;noun;2
liturgical;adjective;1
indefinitely;adverb;1
ott;adjective;1
oblation;noun;2
burnt;adjective;0
cosmos;noun;1
burnt;adjective;2
pigeonhole;noun;2
pigeonhole;noun;1
tuft;noun;2
jct;noun;2
factor;verb;2
overflow;noun;2
classic;noun;6
shin;noun;2
classic;noun;1
plumb;adverb;1
ulterior;adjective;1
achiever;noun;2
incompetent;adjective;1
scholarship;noun;1
oleaginous;adjective;1
palanquin;noun;1
gite;noun;1
stormy;adjective;2
stormy;adjective;1
stagey;adjective;3
impressionistic;adjective;1
destined;adjective;1
notary;noun;3
preserve;noun;1
carboy;noun;1
preserve;noun;2
effulgence;noun;1
this;adverb;1
ream;verb;1
decease;noun;1
pixie;noun;2
leeway;noun;2
leeway;noun;3
innovate;verb;2
leeway;noun;1
forewoman;noun;2
morrow;noun;1
inexact;adjective;1
registration;noun;1
registration;noun;2
steersman;noun;2
no;adverb;2
no;adverb;0
no;adverb;1
panacea;noun;1
cocksure;adjective;1
dilemma;noun;1
lookout;noun;4
bog;verb;2
bog;verb;1
damnation;noun;3
falsity;noun;1
damnation;noun;1
connect;verb;1
connect;verb;0
seller;noun;1
wimp;verb;1
expert;adjective;1
culturally;adverb;1
repossess;verb;1
casserole;verb;2
countless;adjective;1
scramble;verb;1
scramble;verb;3
scramble;verb;2
canal;noun;1
super;adjective;2
clack;verb;3
list;verb;1
inflexible;adjective;3
inflexible;adjective;2
inflexible;adjective;1
starch;noun;1
braise;verb;1
teutonic;adjective;3
boss;verb;1
wino;noun;3
corniche;noun;2
partake;verb;2
partake;verb;1
pasteurize;verb;1
modal;adjective;2
indiscernible;adjective;1
dukedom;noun;2
luggage;noun;1
kinfolk;noun;2
encyclopedia;noun;1
consuming;adjective;1
sage;noun;1
macerate;verb;1
apostle;noun;3
apostle;noun;1
dandruff;noun;1
counterfoil;noun;1
direct;verb;1
direct;verb;0
direct;verb;2
pantyliner;noun;3
plonker;noun;1
moneygrabbing;adjective;2
accusative;noun;2
allot;verb;1
lactate;verb;2
quickfreeze;verb;1
rookery;noun;6
bushman;noun;1
multicoloured;adjective;1
commodious;adjective;1
daresay;verb;1
eternity;noun;1
stain;verb;1
eternity;noun;3
collapse;verb;1
collapse;verb;3
collapse;verb;2
feasible;adjective;1
nozzle;noun;3
somewhere;adverb;2
spirited;adjective;1
tone;verb;2
tone;verb;1
somewhere;adverb;0
attack;noun;2
attack;noun;1
attack;noun;0
refrigerator;noun;3
latecomer;noun;2
gasify;verb;1
shaman;noun;1
