WORD;POS;STRUCTURE
rebuker;noun;1
atheromatous;adjective;4
assistance;noun;1
heaviness;noun;1
warm;adjective;1
nipple;noun;1
kindly;adverb;1
commentate;verb;1
victimization;noun;1
verse;verb;1
phraseology;noun;1
diomedes;noun;3
consequential;adjective;1
secretiveness;noun;1
mahayana;noun;12
stamina;noun;1
dapple;verb;6
plant;verb;1
dermatitis;noun;2
stag;noun;1
isomerization;noun;1
hornwort;noun;4
affine;noun;1
inherit;verb;1
lap;verb;2
aversion;noun;1
stroke;noun;1
placenta;noun;1
persistent;adjective;1
bristle;verb;1
effervescence;noun;1
racer;noun;1
commonweal;noun;0
seedling;noun;1
multilayer;adjective;2
token;adjective;1
cast;noun;1
obtuse;adjective;1
germane;adjective;1
ossicle;noun;2
phosphoprotein;noun;1
levorotatory;adjective;3
vine;noun;1
pilaster;noun;1
fact;noun;1
validity;noun;1
domestic;adjective;1
outpouring;noun;1
milk;noun;1
praise;noun;4
symbolical;adjective;1
gallant;adjective;1
right;adverb;1
perfecta;noun;5
abroad;adverb;2
side;verb;1
improbable;adjective;1
protein;noun;1
sought;verb;2
phylum;noun;1
oiliness;noun;1
record;verb;1
tableland;noun;1
battalion;noun;1
complex;adjective;1
divide;verb;1
movement;noun;1
studious;adjective;1
tectonic;adjective;5
cortisone;noun;9
fungicidal;adjective;4
god;noun;1
can;noun;2
adorn;verb;1
alarmism;noun;1
doubtfulness;noun;1
beech;noun;1
ides;noun;1
vain;adjective;1
discourser;noun;1
transparentness;noun;1
tie;verb;1
pythias;noun;4
before;adverb;1
orestes;noun;5
lie;noun;1
send;verb;1
clergyman;noun;2
ancestor;noun;1
loyally;adverb;2
dipteran;adjective;3
similar;adjective;1
visibly;adverb;1
heredity;noun;1
staff;noun;1
expose;verb;1
bilobed;adjective;2
tool;noun;1
hardy;adjective;2
prosthetics;noun;7
volatile;adjective;1
honeycomb;noun;1
whaling;noun;1
ceremonial;adjective;1
impersonalize;verb;1
adrenaline;noun;7
spot;noun;1
brass;noun;1
morphology;noun;1
deceive;verb;1
waterproofer;noun;1
deoxyribonuclease;noun;3
delusiveness;noun;2
counteract;verb;1
shinleaf;noun;1
hall;noun;1
wave;verb;1
humanly;adverb;1
envelopment;noun;1
contestant;noun;1
meteor;noun;1
dorsally;adverb;1
auspicious;adjective;1
indolent;adjective;2
anion;noun;1
disputable;adjective;1
uneven;adjective;1
apprehensible;adjective;1
turbid;adjective;2
jimsonweed;noun;11
timid;adjective;2
emerald;noun;1
hipness;noun;1
then;adverb;1
no;adverb;1
birch;noun;3
tailless;adjective;1
pedestrianism;noun;2
incipient;adjective;1
heated;adjective;1
dailiness;noun;1
refuser;noun;1
tularemia;noun;4
early;adverb;1
jingoism;noun;4
chlordiazepoxide;noun;8
lay;verb;1
islam;noun;1
overhead;adjective;1
macrocyclic;adjective;2
party;noun;1
addition;noun;1
unbend;verb;1
linear;adjective;1
dry;adjective;1
outside;adjective;1
lariat;noun;3
bring;verb;1
atactic;adjective;3
lampshell;noun;2
dorsal;noun;1
goodness;noun;1
result;noun;1
openly;adverb;1
lowly;adverb;1
putrefaction;noun;2
rainbowlike;adjective;1
fibril;noun;1
fieriness;noun;1
very;adverb;1
accustom;verb;1
dialogue;noun;1
arithmetical;adjective;1
autumn;noun;5
meal;noun;1
large;adjective;1
monovalent;adjective;1
underbrush;noun;1
cataplexy;noun;2
sink;verb;1
maximum;noun;1
rod;noun;1
tetragrammaton;noun;4
yearning;noun;1
whiten;verb;1
luminousness;noun;1
myth;noun;1
watery;adjective;1
giant;adjective;2
fearlessness;noun;1
isotope;noun;2
amusement;noun;1
nutmeg;noun;1
oscillate;verb;1
unbalance;verb;1
cohesive;adjective;1
syntactical;adjective;1
circulation;noun;1
mediterranean;adjective;2
culpably;adverb;1
departure;noun;1
reserpine;noun;6
criticize;verb;1
estradiol;noun;12
ardently;adverb;1
clothe;verb;2
baptize;verb;2
twist;verb;1
engrave;verb;1
selle;noun;1
egoism;noun;1
roll;verb;1
crack;noun;1
smell;verb;1
data;noun;1
planet;noun;1
really;adverb;1
frightfulness;noun;1
nicotinamide;noun;4
saccular;adjective;1
proliferative;adjective;1
specify;verb;1
semen;noun;1
technique;noun;1
canola;noun;8
positively;adverb;1
addiction;noun;1
theoretic;adjective;2
flaming;adjective;2
marketable;adjective;1
salable;adjective;1
servitude;noun;1
numb;adjective;2
stereochemical;adjective;2
endurable;adjective;1
pupa;noun;1
week;noun;1
transvaluate;verb;2
nutlet;noun;2
greek;noun;1
throng;verb;1
strictly;adverb;1
featherweight;adjective;2
just;adjective;2
odysseus;noun;3
exactly;adverb;1
froth;noun;1
expand;verb;1
grebe;noun;6
consist;verb;1
barley;noun;1
sir;noun;5
americana;noun;3
academic;adjective;2
servile;adjective;1
reckoning;noun;1
shellfish;noun;1
rauwolfia;noun;6
aquilegia;noun;3
aspire;verb;1
ocotillo;noun;4
ravenous;adjective;1
base;verb;1
praise;verb;3
judgment;noun;1
amateur;noun;4
cool;noun;1
biosynthetic;adjective;2
pin;noun;1
forewing;noun;2
decline;verb;1
ignorable;adjective;1
yolk;noun;1
recordation;noun;1
vanadate;noun;4
uterine;adjective;2
margined;adjective;1
leaves;noun;1
humorousness;noun;1
progressiveness;noun;1
anthropoid;noun;1
conscious;adjective;1
normal;adjective;1
psalm;noun;1
split;noun;1
split;verb;1
intersection;noun;1
exist;verb;1
pasta;noun;1
pointer;noun;6
cool;adjective;1
rectangular;adjective;1
haughty;adjective;1
hockey;noun;1
steady;adjective;1
patriot;noun;3
east;adverb;1
awn;noun;1
whirl;noun;3
transaminase;noun;4
principle;noun;1
regulate;verb;1
m;noun;1
ammonia;noun;1
quiniela;noun;5
ask;verb;1
mole;noun;2
cot;noun;1
whiplike;adjective;1
emphatic;adjective;1
trout;noun;3
siliceous;adjective;1
fighter;noun;2
likeness;noun;1
draw;verb;1
mediation;noun;1
primary;adjective;1
lift;noun;1
train;verb;1
pivotable;adjective;1
originate;verb;1
pentapeptide;noun;2
plaided;adjective;3
brobdingnagian;noun;9
settling;noun;1
infectious;adjective;1
dreg;noun;1
myocardium;noun;2
safety;noun;1
rnase;noun;2
denotement;noun;1
pier;noun;1
extravascular;adjective;2
slacken;verb;1
speaker;noun;2
back;verb;1
button;noun;3
promulgate;verb;2
analgesic;adjective;1
vulcanizer;noun;2
buck;noun;1
coincident;adjective;1
sear;verb;4
balance;verb;1
haul;verb;1
heavy;adjective;1
strip;verb;1
lock;verb;1
lanceolate;adjective;1
cask;noun;1
hammer;verb;2
disclose;verb;1
flake;noun;2
apparatus;noun;1
detach;verb;2
halogenation;noun;1
rapier;noun;1
contraction;noun;1
indisputable;adjective;1
passivation;noun;3
retribution;noun;1
chasteness;noun;1
illatively;adverb;1
addictive;adjective;1
adhesion;noun;1
emulsify;verb;1
wasp;noun;5
bilabiate;adjective;2
sufficiently;adverb;1
dung;noun;1
fly;noun;2
pleiad;noun;1
loophole;noun;1
distal;adjective;2
attributively;adverb;1
doe;noun;1
block;noun;1
impeder;noun;1
taken;verb;1
gastropod;noun;1
cutler;noun;2
bellflower;noun;2
core;noun;1
sailing;noun;1
synthesis;noun;1
kinase;noun;2
monkey;noun;1
transfuse;verb;2
acute;adjective;1
swallow;verb;1
rejecter;noun;1
keen;adjective;1
dealfish;noun;3
smell;noun;1
ferrotype;noun;8
hart;noun;1
checkers;noun;1
myoglobin;noun;9
indehiscent;adjective;1
lofty;adjective;1
sanctity;noun;5
sow;noun;1
wither;verb;3
andromache;noun;6
quadruped;adjective;1
mediatory;adjective;1
basin;noun;1
singular;adjective;1
clash;noun;1
educate;verb;1
conciliatory;adjective;1
caprification;noun;6
autocratic;adjective;1
persistently;adverb;1
origination;noun;1
shallow;adjective;1
chromatid;noun;5
jerk;verb;1
alcmene;noun;6
opiate;noun;6
wolfhound;noun;3
rhinoceros;noun;1
sincerely;adverb;1
aerodyne;noun;5
shut;verb;1
winglessness;noun;1
giant;noun;3
dust;noun;1
front;adjective;1
suddenly;adverb;1
appreciation;noun;1
paramyxovirus;noun;7
launderer;noun;1
cyclooxygenase;noun;4
ministry;noun;1
sort;verb;1
bijection;noun;3
beryl;noun;1
drupe;noun;1
woods;adjective;4
arithmetic;noun;1
first;adjective;1
irreverence;noun;2
desire;verb;1
eventfulness;noun;1
abnormally;adverb;1
partaker;noun;1
lac;noun;4
leprosy;noun;4
hatch;verb;1
cellophane;noun;1
intolerable;adjective;1
suspend;verb;1
nylon;noun;3
hypoxanthine;noun;3
trivium;noun;2
pale;adjective;1
infante;noun;4
admire;verb;2
submissiveness;noun;1
litter;verb;2
differ;verb;1
complexly;adverb;1
hydrostatics;noun;2
rudimentary;adjective;1
thyrocalcitonin;noun;2
ease;noun;1
conclude;verb;1
esteem;noun;1
barb;verb;1
visceral;adjective;1
psychedelic;adjective;7
compressed;adjective;1
arcturus;noun;3
beautician;noun;2
lineal;adjective;1
sunlight;noun;1
nematocyst;noun;1
appendage;noun;1
ash;noun;1
overtake;verb;1
unsaturated;adjective;2
retreater;noun;1
distinguishable;adjective;1
stereoisomer;noun;2
exert;verb;1
reed;verb;2
strengthen;verb;1
purine;noun;1
aniline;noun;3
cornice;noun;1
sight;noun;1
agreement;noun;1
accountability;noun;1
podophyllum;noun;6
undertake;verb;1
itemize;verb;1
expansibility;noun;1
mathematically;adverb;1
stratosphere;noun;2
cheese;noun;1
arctic;adjective;1
reach;verb;1
disaffected;adjective;4
thing;noun;1
indehiscence;noun;1
center;noun;1
pronephros;noun;3
forbear;verb;1
pass;noun;1
wastefulness;noun;1
writ;noun;1
structural;adjective;1
bad;adjective;1
exclusively;adverb;1
agility;noun;1
electoral;adjective;1
bury;verb;1
testament;noun;1
sail;verb;1
warp;noun;3
mitochondrion;noun;1
remediability;noun;1
dpn;noun;4
devise;verb;1
brittany;noun;7
chirp;verb;3
sweep;noun;1
vibration;noun;1
dimensionality;noun;1
think;noun;1
silage;noun;3
bed;noun;1
gestation;noun;1
supple;adjective;1
metencephalon;noun;1
attachment;noun;1
imposture;noun;1
badge;noun;1
vesting;noun;1
premise;noun;1
disagreement;noun;1
coagulate;adjective;1
theravada;noun;12
diligent;adjective;1
petiole;noun;1
aegisthus;noun;5
cure;verb;1
deprive;verb;1
significant;adjective;1
intending;adjective;1
enjoin;verb;1
artisan;noun;4
brace;verb;1
lexicon;noun;1
ferreter;noun;5
potent;adjective;1
circumspect;adjective;1
abasement;noun;1
cremini;noun;7
fundamental;adjective;1
conundrum;noun;4
hyades;noun;1
organize;verb;1
papyrus;noun;1
nucleus;noun;1
calligraphed;adjective;4
aquatic;adjective;1
stricken;adjective;1
zalcitabine;noun;6
gull;noun;2
slow;verb;1
underling;noun;1
distressed;adjective;1
halfness;noun;1
hindu;adjective;10
continue;verb;1
flambeau;noun;5
cover;noun;1
thoughtful;adjective;1
carbonate;noun;1
defraud;verb;1
improvability;noun;1
heraldic;adjective;1
spiritism;noun;1
surpriser;noun;1
correct;verb;1
redcap;noun;7
torch;noun;5
physiology;noun;1
separable;adjective;1
unborn;adjective;1
mix;noun;1
handling;noun;1
tendonitis;noun;1
snow;noun;1
chiefly;adverb;1
equalize;verb;1
growth;noun;1
portobello;noun;7
notably;adverb;1
bulge;noun;1
explore;verb;1
photosynthesis;noun;1
absorptance;noun;1
cremation;noun;1
many;adjective;1
skating;noun;1
aide;noun;1
weave;verb;1
hinge;verb;1
precipitantness;noun;1
greenish;adjective;1
hypnotic;adjective;3
wagoner;noun;1
slope;adjective;1
curiosity;noun;1
chitinous;adjective;1
tyrannosaur;noun;2
rider;noun;1
monoamine;noun;3
flesh;noun;1
inevitability;noun;1
prototype;noun;1
moth;noun;1
eatable;adjective;1
endure;verb;1
chrysotile;noun;6
methodic;adjective;1
ammonite;noun;8
occurrence;noun;1
estrus;noun;2
exclusiveness;noun;1
replicability;noun;2
liar;noun;1
relay;verb;1
safe;adjective;1
pine;verb;1
strive;verb;1
method;noun;1
cauliflower;noun;7
conjunction;noun;1
epistrophe;noun;4
inhalant;noun;1
probationary;adjective;1
indefinite;adjective;1
aluminous;adjective;7
manufacturable;adjective;1
petaled;adjective;2
quaalude;noun;5
corn;noun;1
anticline;noun;4
systemic;adjective;2
uncertain;adjective;1
ballast;noun;5
cellulose;noun;1
provision;verb;1
greatly;adverb;1
english;adjective;1
abridgment;noun;1
pentoxide;noun;2
tremendous;adjective;8
parathyroid;adjective;2
requisite;adjective;1
clot;verb;1
tanbark;noun;5
procreate;verb;7
debarment;noun;1
katakana;noun;4
slighting;adjective;1
angora;noun;2
intelligibility;noun;1
oblong;adjective;1
engaged;adjective;3
decapitation;noun;1
compensate;verb;1
magistrate;noun;1
backgrounder;noun;4
develop;verb;1
dealer;noun;2
depressant;noun;1
perfumer;noun;1
vigorously;adverb;1
mannose;noun;5
repress;verb;1
prohibit;verb;1
electropositive;adjective;2
psilocybin;noun;4
frolic;verb;1
assemble;verb;1
charged;adjective;2
tufted;adjective;1
underground;adjective;1
promptness;noun;1
collateral;noun;2
sorghum;noun;1
knock;verb;1
decomposition;noun;1
thermal;adjective;1
percolation;noun;1
nasal;adjective;1
cone;noun;1
resistiveness;noun;1
gray;adjective;1
shellcracker;noun;4
sum;noun;1
month;noun;1
rhetorical;adjective;2
extensible;adjective;1
sting;noun;2
cry;verb;1
scheme;noun;1
rather;adverb;1
histone;noun;7
spinneret;noun;1
mailman;noun;7
impromptu;adjective;3
feel;verb;1
hallow;verb;1
modest;adjective;1
sedition;noun;1
engage;verb;1
casein;noun;1
cloud;noun;1
creamy;adjective;1
fertile;adjective;1
behave;verb;1
discontented;adjective;3
measurability;noun;1
buff;noun;1
ketose;noun;1
part;verb;1
oar;noun;1
inscription;noun;1
evident;adjective;1
just;adverb;1
onwards;adverb;1
unnatural;adjective;2
fodder;noun;2
environmentally;adverb;1
remainder;noun;1
change;verb;1
wakeful;adjective;1
checkmate;verb;1
amharic;adjective;1
jellyfish;noun;1
sedative;adjective;1
angiospermous;adjective;1
mark;noun;1
muzzle;noun;1
board;noun;1
fussiness;noun;6
trimaran;noun;3
prevail;verb;1
applicable;adjective;2
cite;verb;1
indicate;verb;1
rust;verb;1
hinge;noun;2
striping;noun;1
castor;noun;1
universalization;noun;1
hydrocarbon;noun;1
naturally;adverb;1
methanation;noun;1
luxembourger;noun;2
pinkness;noun;1
impervious;adjective;1
leech;noun;1
warmth;noun;1
aftermath;noun;2
sacerdotalism;noun;1
prove;verb;1
accessible;adjective;1
cephalometry;noun;2
mammalian;adjective;1
unfairness;noun;1
hake;noun;1
check;verb;1
sweetener;noun;1
sound;adjective;1
afro;noun;1
relegate;verb;1
speculator;noun;1
sheet;verb;2
gross;adjective;1
sign;noun;1
caterpillar;noun;1
pestle;noun;1
student;noun;1
appetite;noun;1
commensal;adjective;2
utterable;adjective;1
logically;adverb;1
economy;noun;1
angular;adjective;1
local;adjective;1
narrowness;noun;1
pope;noun;1
accept;verb;1
sabbath;noun;3
shilling;noun;1
mushroom;noun;1
next;adverb;2
refuge;noun;1
postganglionic;adjective;5
attach;verb;1
transformation;noun;1
decode;verb;1
polyvalent;adjective;2
poverty;noun;1
liquidation;noun;1
sclera;noun;5
hurtfulness;noun;1
sparkle;noun;1
argument;noun;1
deficient;adjective;1
theory;noun;1
fusee;noun;4
decrease;verb;1
check;noun;1
surveying;noun;1
viverrid;noun;7
park;noun;1
dissimulation;noun;1
smooth;verb;1
chief;adjective;1
purification;noun;1
rowing;noun;1
sufficient;adjective;1
ascomycete;noun;2
pointed;adjective;1
brassica;noun;7
liturgical;adjective;1
hereditary;adjective;1
indefinitely;adverb;1
favorably;adverb;1
contravener;noun;1
cosmos;noun;2
sleep;noun;1
agitate;verb;1
tuft;noun;1
comrade;noun;1
decree;verb;2
easy;adjective;1
wildfowler;noun;1
overflow;noun;2
wince;noun;2
classification;noun;1
incompetent;adjective;1
preventability;noun;2
retractile;adjective;2
ardent;adjective;1
border;noun;1
otitis;noun;2
killifish;noun;5
dutifulness;noun;1
trifle;verb;1
valuation;noun;1
attractive;adjective;1
ethanol;noun;1
jeer;noun;1
episcopal;adjective;2
mock;adjective;4
stress;noun;1
surfing;noun;3
jealous;adjective;1
hyoscyamine;noun;10
elater;noun;1
lied;noun;1
uncomfortably;adverb;1
gland;noun;1
steersman;noun;1
wag;noun;2
inconstant;adjective;1
arch;noun;1
equidistant;adjective;1
rayed;adjective;1
social;adjective;1
withstand;verb;1
arrest;verb;1
wakefulness;noun;2
synapse;noun;2
plaintext;noun;3
swiss;adjective;1
wealth;noun;1
bog;verb;1
apple;noun;1
connect;verb;1
prostration;noun;1
broken;adjective;3
pancreatic;adjective;1
caprice;noun;4
deviate;verb;1
parasympathetic;adjective;2
erratically;adverb;1
rifling;noun;2
conventionalize;verb;1
anger;noun;1
justly;adverb;1
plebeianism;noun;2
baron;noun;3
competition;noun;1
final;adjective;1
countless;adjective;2
drive;verb;1
reiterate;verb;1
