WORD;POS;STRUCTURE
prosodist;noun;3
straightlaced;adjective;2
cryosurgical;adjective;2
carburetion;noun;3
hold;verb;3
hold;verb;2
hold;verb;1
hold;verb;0
borderline;adjective;1
nights;adverb;2
nutcase;noun;2
psychographically;adverb;1
desert;adjective;1
desert;adjective;2
permissively;adverb;1
capital;adjective;2
capital;adjective;1
capital;adjective;5
murther;verb;1
murther;verb;2
murther;verb;4
palletization;noun;1
facetiae;noun;5
smatter;verb;3
quadrant;noun;5
mole;noun;3
mole;noun;0
quadrant;noun;6
quadrant;noun;1
jurel;noun;3
yeomanly;adjective;2
adjudicative;adjective;1
thesaurus;noun;2
thesaurus;noun;3
gonadotropic;adjective;2
thesaurus;noun;1
shelfful;noun;4
briar;noun;4
chicness;noun;4
alcove;noun;2
malapportioned;adjective;2
wriggler;noun;3
sympathectomy;noun;1
wriggler;noun;5
amiably;adverb;1
edta;noun;2
sulphurous;adjective;3
hair-trigger;adjective;3
three-piece;adjective;1
hair-trigger;adjective;1
move;verb;1
tantric;adjective;3
sulphurous;adjective;4
bulleted;adjective;2
mende;noun;4
bulleted;adjective;1
testee;noun;1
mende;noun;3
bulleted;adjective;5
dray;noun;1
christianly;adjective;1
dray;noun;3
trick;adjective;2
córdoba;noun;2
córdoba;noun;3
córdoba;noun;1
desirable;adjective;1
rationally;adverb;1
bruiser;noun;2
desirable;adjective;2
anacreontic;noun;1
wormlike;adjective;3
phantasmagorical;adjective;3
hydrotropic;adjective;2
sampler;noun;2
necromancy;noun;5
fear;noun;1
bluely;adverb;1
solid-state;adjective;2
solid-state;adjective;1
necromancy;noun;3
airworthy;adjective;1
happening;adjective;1
circumferential;adjective;1
withershins;adverb;1
marshall;verb;2
blackwater;noun;1
whippersnapper;noun;2
carious;adjective;2
liftoff;noun;3
varicose;adjective;2
videography;noun;4
withering;adjective;2
whorehouse;noun;4
nonviolently;adverb;3
four-wheel;adjective;1
revegetation;noun;2
four-wheel;adjective;2
bobsledder;noun;2
pyroxenoid;noun;2
cryophilic;adjective;1
murkiness;noun;2
weimaraner;noun;2
cafe;noun;5
prequel;noun;1
relocate;verb;1
cafe;noun;1
cafe;noun;2
whiz;noun;6
dative;noun;2
peritoneal;adjective;1
soother;noun;4
anishinaabe;noun;2
roband;noun;3
palish;adjective;2
uncross;verb;1
touch;verb;0
hide;verb;0
hide;verb;1
correct;verb;1
correct;verb;0
correct;verb;3
dappled;adjective;1
yin;noun;0
summable;adjective;1
conservatively;adverb;2
counterguerilla;noun;3
communalize;verb;2
rein;noun;2
rein;noun;1
cheliped;noun;3
odd;adjective;0
reportage;noun;1
odd;adjective;2
cutlass;noun;0
cutlass;noun;2
piste;noun;1
leniently;adverb;2
aviation;noun;1
transcaucasian;adjective;1
conservatively;adverb;1
inkstone;noun;1
rouse;noun;1
pant;verb;4
pant;verb;3
homogenise;verb;1
pant;verb;1
bountiful;adjective;2
chain-smoker;noun;2
bountiful;adjective;1
muff;noun;3
muff;noun;1
huxleyan;adjective;3
tailor-made;adjective;2
tailor-made;adjective;1
phototactically;adverb;5
record;noun;1
seljukian;noun;2
defiantly;adverb;0
nutty;adjective;2
spade;noun;1
tinkle;verb;3
hawkishness;noun;2
expender;noun;1
bicuspid;adjective;1
responsibly;adverb;5
irrecoverable;adjective;2
scrollwork;noun;1
cystoscopic;adjective;3
mime;verb;2
mime;verb;3
miter;verb;3
gateau;noun;1
microdensitometric;adjective;3
lithe;adjective;2
inveteracy;noun;6
lithe;adjective;1
concentratedly;adverb;2
shlub;noun;2
semolina;noun;0
gullible;adjective;1
soother;noun;1
suspect;adjective;4
beggar-thy-neighbor;adjective;1
wassail;noun;1
babble;noun;1
dubitation;noun;1
babble;noun;3
babble;noun;2
colorless;adjective;3
ritualistic;adjective;1
betake;verb;1
infundibulum;noun;1
roboticist;noun;3
fatalist;noun;1
tango;verb;6
thralldom;noun;1
two-by-four;noun;4
slaveholding;noun;1
straightforwardness;noun;4
splayfooted;adjective;1
farrow;adjective;1
exotically;adverb;1
straightforwardness;noun;1
exotically;adverb;3
curet;verb;1
colorless;adjective;0
mahjong;noun;3
becalm;verb;2
terminological;adjective;1
terminological;adjective;2
becalm;verb;1
instantaneousness;noun;4
saver;noun;1
cataractous;adjective;2
menelaus;noun;1
fastener;noun;0
illiteracy;noun;3
illiteracy;noun;2
illiteracy;noun;1
speciously;adverb;5
speciously;adverb;4
wittiness;noun;3
stiltedly;adverb;3
hiply;adverb;2
semelparous;adjective;2
hiply;adverb;1
angelic;adjective;1
angelic;adjective;3
angelic;adjective;2
miaow;noun;1
mistrust;noun;1
integrative;adjective;1
neaten;verb;1
footwear;noun;3
toothsomely;adverb;1
miaow;noun;2
exhibit;verb;2
exhibit;verb;0
presently;adverb;1
unarm;verb;2
pronely;adverb;2
hardily;adverb;1
stag;noun;2
hardily;adverb;3
vesicant;adjective;3
syracusan;noun;4
somali;noun;1
somali;noun;2
cyclic;adjective;1
catbrier;noun;1
mizzen;adjective;3
pithead;noun;1
soothsaying;noun;2
miter;noun;2
counterfactual;adjective;1
autotransformer;noun;1
miter;noun;4
prefigure;verb;0
allusion;noun;3
allusion;noun;1
confirmation;noun;0
confirmation;noun;1
confirmation;noun;2
confirmation;noun;3
detached;adjective;2
detached;adjective;1
crinolined;adjective;5
protonate;verb;1
confirmation;noun;9
karyotype;noun;2
blotchy;adjective;1
atheling;noun;2
expunge;verb;2
expunge;verb;1
epileptogenic;adjective;1
town;noun;1
expunge;verb;6
unaneled;adjective;3
town;noun;2
hadj;noun;4
molding;noun;2
surpassable;adjective;1
blotchy;adjective;2
permissible;adjective;0
ephemeral;adjective;1
ephemeral;adjective;0
wildcard;noun;2
noisy;adjective;5
withhold;verb;2
noisy;adjective;0
noisy;adjective;1
disadvantageousness;noun;1
waggishly;adverb;5
disadvantageousness;noun;3
sculpt;verb;1
tillable;adjective;1
ammonium;noun;0
beaujolais;noun;0
airwave;adjective;3
dunness;noun;2
palmar;adjective;1
muskogee;noun;1
membered;adjective;1
symphony;noun;4
ruggedly;adverb;1
symphony;noun;6
masticatory;adjective;1
ledge;noun;1
symphony;noun;2
symphony;noun;3
limitless;adjective;2
doxology;noun;1
amboinese;noun;4
limitless;adjective;1
cholesterol;noun;0
unbeknownst;adjective;2
parsi;noun;2
prelature;noun;2
outlandishness;noun;1
prelature;noun;1
hoodoo;verb;1
bendy;adjective;1
coil;verb;1
colorbred;adjective;1
threap;verb;1
threap;verb;2
deter;verb;1
deter;verb;4
nutraceutical;noun;1
psychoneurotic;noun;4
chiropractic;noun;3
zap;verb;1
friarly;adjective;6
lead;noun;2
misapprehend;verb;1
malvasia;noun;1
rigidly;adverb;3
variometer;noun;1
variometer;noun;2
rhabdomancer;noun;2
retiringness;noun;1
labially;adverb;2
labially;adverb;1
zap;verb;2
flatwise;adverb;1
killdeer;noun;3
symphonious;adjective;1
reminiscer;noun;1
ditchdigger;noun;1
mechanist;noun;1
basophilia;noun;2
basophilia;noun;1
resolvent;noun;1
positiveness;noun;0
osteology;noun;1
conjugational;adjective;4
forbiddingly;adverb;1
needy;adjective;1
needy;adjective;0
alginate;noun;1
dogfight;verb;6
conveyer;noun;1
dogfight;verb;1
desolateness;noun;3
indo-chinese;adjective;1
prognosticative;adjective;1
impactful;adjective;1
d.t.'s;noun;4
homonymic;adjective;2
shampoo;noun;5
sepulchre;verb;1
legato;noun;1
altocumulus;noun;3
sociological;adjective;3
sociological;adjective;2
burb;noun;3
oxygenic;adjective;1
oxygenic;adjective;0
terrine;noun;3
teratologist;noun;1
terrine;noun;1
remorselessly;adverb;4
terrine;noun;4
monthly;noun;1
conveyor;noun;1
conveyor;noun;2
monthly;noun;2
milliwatt;noun;4
contemporary;adjective;1
contemporary;adjective;2
identity;noun;1
sufferer;noun;2
tentacled;adjective;1
foamless;adjective;2
agglutinin;noun;3
formularization;noun;2
subsatellite;noun;2
griminess;noun;2
catheterize;verb;2
lempira;noun;1
swayer;noun;1
swayer;noun;2
eventful;adjective;1
carbonaceous;adjective;1
handleless;adjective;2
watchman;noun;1
groovy;adjective;2
murder;noun;1
tragicomic;adjective;3
murder;noun;3
tragicomic;adjective;4
kufi;noun;2
winged;adjective;1
winged;adjective;0
winged;adjective;3
unbowed;adjective;1
enfeoff;verb;2
neuropathologist;noun;1
obliquity;noun;2
tupi-guaranian;noun;6
quarto;noun;2
completist;noun;1
sensationally;adverb;1
saltbox;noun;2
futureless;adjective;1
state;noun;1
fibrillar;adjective;1
myxoma;noun;1
dang;verb;2
problem;noun;2
problem;noun;1
problem;noun;0
problem;noun;4
postcard;adjective;3
dive-bomb;verb;8
sopping;adjective;1
duodenal;adjective;0
inalienable;adjective;0
leukemogenic;adjective;2
fantastical;adjective;2
aldol;noun;1
harrow;verb;1
harrow;verb;2
postulant;noun;2
snapper;noun;2
monteith;noun;3
postulant;noun;1
varnish;verb;2
scrabble;verb;4
scrabble;verb;2
constringe;verb;1
theonomy;noun;2
aggregateness;noun;2
driftingly;adverb;2
driftingly;adverb;1
aggregateness;noun;1
canicular;adjective;1
aggregateness;noun;5
possessive;adjective;1
forging;noun;1
peroxidic;adjective;1
forging;noun;3
attornment;noun;3
clintonia;noun;1
insolvably;adverb;1
worked;adjective;1
runic;adjective;3
runic;adjective;2
obliquity;noun;1
enviously;adverb;4
haggle;noun;4
geomorphology;noun;1
prompt;verb;1
canny;adjective;1
canny;adjective;3
canny;adjective;2
nifty;noun;2
declare;verb;2
sinfonietta;noun;3
neo-latin;noun;1
sizar;noun;3
victorianism;noun;4
paleoconservative;adjective;2
wagnerian;adjective;5
smacking;adjective;4
trainability;noun;1
khufu;noun;1
ecdysis;noun;2
inky;adjective;1
occiput;noun;1
meteorologically;adverb;1
diaphragmatically;adverb;1
russify;verb;2
changeful;adjective;0
unflattering;adjective;1
prepubertal;adjective;2
groaner;noun;4
overstrung;adjective;1
mosaiclike;adjective;2
groaner;noun;3
spectrofluorometry;noun;1
prickle;noun;0
prickle;noun;1
seedling;adjective;4
seedling;adjective;2
sinsemilla;noun;2
jacklight;noun;1
seedling;adjective;1
unctuousness;noun;2
provenience;noun;1
nag;verb;3
nag;verb;2
nag;verb;5
nag;verb;4
propraetor;noun;5
magneto;noun;2
swat;noun;1
shimmy;noun;3
onomatopoeic;adjective;1
pause;verb;4
brittlely;adverb;1
cirque;noun;1
cirque;noun;2
cirque;noun;4
comradery;noun;2
baathist;adjective;2
callboy;noun;4
landless;adjective;4
hobbist;adjective;3
hobbist;adjective;1
trainability;noun;2
hussite;adjective;2
cliometrician;noun;1
position;noun;6
entreaty;noun;0
position;noun;4
outlaw;adjective;3
vertu;noun;1
loose;verb;1
vertu;noun;3
landless;adjective;1
missionary;adjective;1
missionary;adjective;0
feticide;noun;1
ching;noun;3
decent;adjective;1
decent;adjective;2
decent;adjective;3
disinheritance;noun;2
laugher;noun;1
chemotherapy;noun;1
landless;adjective;2
excavation;noun;0
excavation;noun;2
tartlet;noun;3
shoppe;noun;1
yogin;noun;2
asafoetida;noun;3
vanguard;noun;2
vanguard;noun;1
autorotate;verb;3
megadeal;noun;5
fiftieth;noun;2
lateen;adjective;6
votaress;noun;2
glassful;noun;3
landfall;noun;1
multivariate;adjective;1
latin;noun;2
landfall;noun;2
pseudocoel;noun;2
extrasolar;adjective;1
onomatopoeic;adjective;4
dashpot;noun;4
catercorner;adverb;1
eddy;noun;1
isoelectronic;adjective;1
revitalise;verb;1
bristle;noun;1
wakefulness;noun;0
wingy;adjective;4
viziership;noun;5
commuter;noun;3
viziership;noun;3
doofus;noun;1
wingy;adjective;1
everblooming;adjective;2
wienerwurst;noun;4
transcendentalist;adjective;2
transcendentalist;adjective;5
tenured;adjective;1
limelight;verb;3
diaconate;noun;2
yoruban;noun;1
sax;noun;1
ed;noun;1
floristic;adjective;3
vaginismus;noun;1
isobutylene;noun;4
push-button;adjective;1
noninterlaced;adjective;1
refillable;adjective;3
farmwork;noun;2
refillable;adjective;2
tête-à-tête;adverb;1
mafioso;noun;2
spareness;noun;1
unemotional;adjective;1
out;adjective;0
unemotional;adjective;3
collar;noun;3
restrictionism;noun;2
photo-realist;noun;2
herbicide;noun;1
vaunt;noun;3
colón;noun;3
poulard;noun;3
well-groomed;adjective;3
well-groomed;adjective;2
custom-built;adjective;1
chamfer;verb;5
size;verb;2
size;verb;1
size;verb;0
audit;verb;2
renature;verb;1
roughish;adjective;2
audit;verb;1
roughish;adjective;4
thirty-two;noun;1
compendiousness;noun;4
voltairean;adjective;1
polycrystalline;adjective;1
polycrystalline;adjective;2
renin;noun;3
smoke;noun;5
unfruitfully;adverb;2
conspire;verb;1
cuprite;noun;1
vigilant;adjective;3
sophistication;noun;1
educationese;noun;4
nonrepresentational;adjective;2
viking;noun;4
bimbette;noun;2
indispensably;adverb;1
cripple;adjective;6
viking;noun;3
viking;noun;2
sense;verb;3
sense;verb;2
sense;verb;1
vizcacha;noun;3
lineation;noun;1
sociometric;adjective;2
lineation;noun;2
eclipse;noun;1
eclipse;noun;0
eclipse;noun;3
eclipse;noun;2
payor;noun;2
abscessed;adjective;1
abeam;adjective;1
coxcombry;noun;6
morning;noun;1
averagely;adverb;4
skydiver;noun;3
pundit;noun;3
char;noun;3
pundit;noun;1
hurry;noun;5
discovery;noun;0
discovery;noun;1
discovery;noun;2
triplet;noun;3
vex;verb;0
vex;verb;1
vex;verb;2
kelim;noun;5
realistically;adverb;1
annamite;adjective;1
amazing;adjective;1
sport;noun;1
hoaxer;noun;1
xylol;noun;3
closely;adverb;1
hurry;noun;1
seaside;noun;1
toweling;noun;2
supermom;noun;2
jehu;noun;3
jehu;noun;1
barreled;adjective;2
barreled;adjective;3
barreled;adjective;1
sleet;noun;0
stagger;verb;2
beer;noun;2
zipper;noun;1
sprat;noun;1
sprat;noun;2
sprat;noun;3
beer;noun;1
defensively;adverb;1
beer;noun;0
trihybrid;adjective;4
overawe;verb;1
barbecuer;noun;1
retrainable;adjective;1
dodgy;adjective;1
strike;verb;6
dodgy;adjective;3
dodgy;adjective;2
profaner;noun;2
adopt;verb;2
adopt;verb;1
adopt;verb;0
algid;adjective;1
scottish;noun;1
sepulcher;verb;1
semimetal;noun;1
fructuous;adjective;1
strike;verb;5
funnelform;adjective;1
agentry;noun;1
convulsiveness;noun;2
mercian;noun;1
epizootiological;adjective;1
serial;noun;3
bog;noun;4
julienne;adjective;1
deindustrialization;noun;1
julienne;adjective;3
engrossing;adjective;1
billy-bi;noun;2
veterinary;noun;2
convulsiveness;noun;1
slattern;noun;1
slattern;noun;3
nipple;noun;1
cofactor;noun;1
cofactor;noun;2
nipple;noun;2
test;adjective;1
fantoccini;noun;2
pit-a-pat;adverb;4
bullbaiting;noun;3
steeliness;noun;1
amblyopic;adjective;1
wink;verb;5
wink;verb;4
roughshod;adjective;5
backsword;noun;1
wink;verb;1
canting;adjective;2
wink;verb;2
brimmer;noun;2
worriedly;adverb;2
worriedly;adverb;1
stamina;noun;0
litigant;noun;1
promethean;adjective;5
restive;adjective;2
promethean;adjective;3
isomerization;noun;2
universally;adverb;1
dutchman;noun;3
dutchman;noun;2
dutchman;noun;1
inherit;verb;4
coatdress;noun;2
inherit;verb;0
inherit;verb;1
inherit;verb;2
saturniid;adjective;1
critic;noun;2
critic;noun;1
scruple;noun;1
embarrassingly;adverb;6
persistent;adjective;1
persistent;adjective;2
propitiation;noun;4
racer;noun;1
racer;noun;0
propitiation;noun;1
propitiation;noun;2
ontarian;adjective;1
invariant;noun;1
globalisation;noun;2
globalisation;noun;3
propagative;adjective;1
propagative;adjective;2
opiate;adjective;6
cultigen;noun;2
sextuple;noun;1
plower;noun;3
lynch;verb;2
fair;verb;1
contester;noun;2
valuelessness;noun;3
trillionth;noun;2
outbreed;verb;1
remonstrative;adjective;1
synchroneity;noun;1
universally;adverb;3
formée;adjective;1
dialyzate;noun;3
lardy;adjective;2
subclassification;noun;1
subclassification;noun;2
outpouring;noun;0
symbolical;adjective;0
forebodingly;adverb;2
forebodingly;adverb;4
perse;adjective;6
perfecta;noun;0
waterscape;noun;2
monounsaturate;noun;3
cross-section;verb;1
inept;adjective;2
inept;adjective;3
postprandially;adverb;1
inept;adjective;1
five-star;adjective;1
statute;noun;0
statute;noun;1
lardy;adjective;3
hocus;verb;4
hocus;verb;3
hocus;verb;2
cut-price;adjective;1
tufty;adjective;3
calliope;noun;2
open-face;adjective;3
percipient;adjective;1
encephalomyelitis;noun;2
neurotransmission;noun;1
purchase;noun;3
sixfold;adjective;1
purchase;noun;1
hydroquinone;noun;2
cornrow;verb;1
apocalyptist;noun;4
sylphlike;adjective;2
manlike;adjective;3
quintillionth;noun;3
elegantly;adverb;1
curassow;noun;1
elegantly;adverb;2
nasty;adjective;3
nasty;adjective;2
crosswalk;noun;1
quintillionth;noun;1
nasty;adjective;6
grazer;noun;1
nonce;noun;1
prosobranch;noun;1
respectiveness;noun;3
tune;verb;2
ceili;noun;3
stopper;verb;1
benevolentness;noun;1
transparentness;noun;1
swarthiness;noun;1
transparentness;noun;3
transparentness;noun;2
feyly;adverb;1
snorer;noun;4
toenail;verb;2
invigilator;noun;1
lie;noun;2
certificate;verb;2
lie;noun;0
lie;noun;1
earwitness;noun;1
earwitness;noun;2
certificate;verb;3
wassail;noun;4
wassail;noun;5
devolutionist;noun;3
dipteran;adjective;0
tipped;adjective;5
columbium;noun;1
similar;adjective;0
similar;adjective;2
havdalah;noun;1
misty-eyed;adjective;3
misty-eyed;adjective;2
breadwinner;noun;3
gapingly;adverb;3
stableness;noun;3
washbasin;noun;2
tipped;adjective;1
bilobed;adjective;0
anuria;noun;1
greenery;noun;1
tephra;noun;1
racialistic;adjective;3
primitively;adverb;1
mancunian;adjective;1
foresightful;adjective;2
foresightful;adjective;1
come-outer;noun;1
hoarse;adjective;3
come-outer;noun;2
miasmic;adjective;1
inferable;adjective;1
etherize;verb;2
asyndetic;adjective;3
brass;noun;3
brass;noun;2
brass;noun;1
brass;noun;0
concomitance;noun;1
programmable;adjective;1
primitively;adverb;5
polyethylene;noun;3
usage;noun;0
away;adverb;2
straitlaced;adjective;2
usage;noun;4
spurred;adjective;1
straitlaced;adjective;1
calash;noun;3
calash;noun;2
madcap;adjective;3
statesmanship;noun;1
chroma-key;noun;1
clausal;adjective;1
calash;noun;4
contestant;noun;0
contestant;noun;1
invertebrate;adjective;0
unhallow;verb;1
invertebrate;adjective;1
quack;noun;4
disputable;adjective;0
recrimination;noun;1
recrimination;noun;2
cravenness;noun;2
row;noun;1
breaker;noun;1
breaker;noun;2
breaker;noun;5
prerequisite;adjective;1
expectation;noun;3
expectation;noun;1
kuna;noun;1
kuna;noun;2
kuna;noun;3
pedestrianism;noun;2
pedestrianism;noun;0
pedestrianism;noun;1
demirep;noun;4
dreamfulness;noun;1
dreamfulness;noun;2
ravener;noun;2
petrographical;adjective;1
jingoism;noun;0
circumference;noun;1
shintoist;noun;2
haggadah;noun;2
lenis;adjective;2
tread;noun;2
tread;noun;3
wittily;adverb;2
beak;noun;1
haggadah;noun;9
militia;noun;1
enclasp;verb;1
mountable;adjective;6
silver-tongued;adjective;3
returnable;noun;2
jurisprudentially;adverb;1
hedge;noun;3
shipboard;adjective;1
heedlessly;adverb;4
pediatrist;noun;2
considerable;noun;1
noontime;noun;3
lampshell;noun;0
finger-pointing;noun;2
carrion;noun;2
putrefaction;noun;0
signal;adjective;1
carrion;noun;1
rainbowlike;adjective;1
rainbowlike;adjective;0
whisk;noun;1
nutational;adjective;4
caudillismo;noun;2
fieriness;noun;0
fieriness;noun;1
fieriness;noun;2
irremovable;adjective;1
hopping;adverb;1
sync;verb;2
monovalent;adjective;2
large;adjective;0
monovalent;adjective;0
northeaster;noun;0
footlocker;noun;3
blackly;adverb;3
semilustrous;adjective;1
blackly;adverb;4
tetragrammaton;noun;0
blackly;adverb;9
nonintervention;noun;1
luminousness;noun;0
luminousness;noun;1
routine;noun;1
quirkish;adjective;3
quirkish;adjective;2
incubatory;adjective;2
quirkish;adjective;5
narwhale;noun;0
playable;adjective;1
plagiaristic;adjective;2
reform;noun;1
lozenge;noun;2
circulation;noun;2
circulation;noun;1
circulation;noun;0
fly;adjective;2
collywobbles;noun;3
hungriness;noun;4
recreant;adjective;2
rink;noun;3
rink;noun;2
rink;noun;1
aigrette;noun;1
aigrette;noun;4
whiteface;noun;3
hackle;noun;2
whiteface;noun;1
medicine;noun;1
medicine;noun;2
democratization;noun;3
thessalian;noun;2
folksinger;noun;1
defraud;verb;0
showerhead;noun;5
prepotent;adjective;3
prepotent;adjective;1
frigidly;adverb;2
surpassingly;adverb;1
endocytotic;adjective;4
x-sectional;adjective;1
ankylostomiasis;noun;2
planet;noun;0
backless;adjective;3
stomach;verb;2
backless;adjective;1
leviticus;noun;1
corroboree;noun;1
pendulousness;noun;3
irrefragably;adverb;1
cruciform;noun;1
swallow;noun;1
swash;verb;3
swallow;noun;5
swallow;noun;4
biosensor;noun;2
plethysmography;noun;3
aftermost;adjective;1
biosensor;noun;1
pupfish;noun;1
seldom;adverb;0
overdress;verb;1
settler;noun;1
crypto;noun;2
buckboard;noun;2
congee;noun;2
crypto;noun;1
uncharacteristically;adverb;1
groomer;noun;2
unmannerly;adverb;5
indispensably;adverb;2
run-of-mine;adjective;1
desiderative;adjective;2
light;adjective;2
bolt-hole;noun;1
gormlessness;noun;1
chronometric;adjective;2
estaminet;noun;2
subassembly;noun;3
kidnappee;noun;2
dominican;noun;6
plumlike;adjective;3
phenylketonuric;adjective;3
no-par;adjective;1
sophisticate;noun;4
bonded;adjective;1
synesis;noun;4
just;adjective;0
termitarium;noun;4
glandless;adjective;2
scillonian;adjective;1
chorioallantoic;adjective;1
mishnah;noun;0
headlong;adjective;2
fitch;noun;3
yeanling;noun;2
fitch;noun;1
cuckoo;noun;3
cuckoo;noun;2
pectinate;adjective;1
brickle;adjective;1
breathability;noun;1
suspensor;noun;1
chieftainship;noun;1
academic;adjective;1
crisply;adverb;2
crisply;adverb;3
positivistically;adverb;3
crisply;adverb;1
illegalization;noun;1
horizontal;adjective;1
crisply;adverb;4
imputability;noun;1
yap;noun;2
chalcocite;noun;1
retrain;verb;1
gibbon;noun;2
reckoning;noun;1
shellfish;noun;0
shellfish;noun;1
rejoinder;noun;2
rejoinder;noun;3
rejoinder;noun;1
rauwolfia;noun;0
rauwolfia;noun;2
dustlike;adjective;1
ocotillo;noun;0
frontage;noun;2
frontage;noun;1
photogenically;adverb;2
gnat;noun;1
dustlike;adjective;2
monosomic;noun;1
hallux;noun;1
torchère;noun;3
torchère;noun;1
ring-neck;adjective;1
semidarkness;noun;1
total;verb;2
novalike;adjective;1
doctorship;noun;1
syrian;adjective;1
syrian;adjective;3
thallium;noun;2
weevil;noun;1
weevil;noun;3
hypothenuse;noun;1
serially;adverb;3
zebrine;adjective;2
disfranchisement;noun;2
diabase;noun;5
valentine;noun;1
disadvantagedness;noun;1
planlessly;adverb;1
material;adjective;1
planlessly;adverb;3
blousy;adjective;5
blousy;adjective;4
leaves;noun;0
blousy;adjective;1
premillennial;adjective;1
